T [K],Y(N2),Y(O2),Y(NO),Y(N),Y(O),Y(N2+),Y(O2+),Y(NO+),Y(N+),Y(O+),Y(e-)
10456.96291540,0.16843409,0.00022860,0.00803162,0.58121096,0.23681824,0.00048190,0.00000544,0.00148674,0.00262980,0.00067244,0.00000016
10457.83485046,0.16833634,0.00022851,0.00802815,0.58130781,0.23681978,0.00048208,0.00000544,0.00148661,0.00263221,0.00067292,0.00000016
10458.70702744,0.16823860,0.00022842,0.00802467,0.58140464,0.23682132,0.00048225,0.00000544,0.00148647,0.00263463,0.00067339,0.00000016
10459.57944654,0.16814088,0.00022832,0.00802120,0.58150145,0.23682286,0.00048242,0.00000544,0.00148634,0.00263705,0.00067387,0.00000016
10460.45210793,0.16804318,0.00022823,0.00801773,0.58159823,0.23682440,0.00048259,0.00000544,0.00148620,0.00263948,0.00067435,0.00000016
10461.32501181,0.16794550,0.00022813,0.00801426,0.58169500,0.23682594,0.00048276,0.00000544,0.00148607,0.00264190,0.00067482,0.00000016
10462.19815837,0.16784784,0.00022804,0.00801079,0.58179175,0.23682747,0.00048293,0.00000544,0.00148593,0.00264433,0.00067530,0.00000016
10463.07154779,0.16775020,0.00022795,0.00800732,0.58188847,0.23682901,0.00048310,0.00000545,0.00148580,0.00264676,0.00067578,0.00000016
10463.94518027,0.16765258,0.00022785,0.00800385,0.58198517,0.23683055,0.00048327,0.00000545,0.00148566,0.00264919,0.00067626,0.00000016
10464.81905599,0.16755497,0.00022776,0.00800038,0.58208186,0.23683208,0.00048344,0.00000545,0.00148553,0.00265163,0.00067674,0.00000016
10465.69317515,0.16745738,0.00022767,0.00799691,0.58217852,0.23683362,0.00048361,0.00000545,0.00148539,0.00265407,0.00067722,0.00000016
10466.56753793,0.16735982,0.00022757,0.00799344,0.58227516,0.23683515,0.00048378,0.00000545,0.00148526,0.00265650,0.00067770,0.00000016
10467.44214452,0.16726227,0.00022748,0.00798997,0.58237178,0.23683668,0.00048396,0.00000545,0.00148512,0.00265895,0.00067818,0.00000016
10468.31699512,0.16716474,0.00022739,0.00798651,0.58246838,0.23683822,0.00048413,0.00000545,0.00148499,0.00266139,0.00067866,0.00000016
10469.19208990,0.16706722,0.00022729,0.00798304,0.58256495,0.23683975,0.00048430,0.00000545,0.00148485,0.00266384,0.00067914,0.00000016
10470.06742907,0.16696973,0.00022720,0.00797957,0.58266151,0.23684128,0.00048447,0.00000545,0.00148472,0.00266628,0.00067962,0.00000016
10470.94301281,0.16687226,0.00022711,0.00797610,0.58275804,0.23684281,0.00048464,0.00000545,0.00148458,0.00266873,0.00068011,0.00000016
10471.81884131,0.16677480,0.00022701,0.00797264,0.58285456,0.23684434,0.00048481,0.00000545,0.00148444,0.00267119,0.00068059,0.00000016
10472.69491476,0.16667736,0.00022692,0.00796917,0.58295105,0.23684587,0.00048498,0.00000545,0.00148431,0.00267364,0.00068107,0.00000016
10473.57123336,0.16657995,0.00022683,0.00796571,0.58304752,0.23684740,0.00048515,0.00000545,0.00148417,0.00267610,0.00068155,0.00000016
10474.44779728,0.16648255,0.00022674,0.00796224,0.58314397,0.23684893,0.00048532,0.00000545,0.00148403,0.00267856,0.00068204,0.00000017
10475.32460673,0.16638517,0.00022664,0.00795878,0.58324040,0.23685046,0.00048549,0.00000546,0.00148390,0.00268102,0.00068252,0.00000017
10476.20166188,0.16628781,0.00022655,0.00795531,0.58333681,0.23685199,0.00048566,0.00000546,0.00148376,0.00268348,0.00068301,0.00000017
10477.07896294,0.16619046,0.00022646,0.00795185,0.58343320,0.23685352,0.00048583,0.00000546,0.00148362,0.00268595,0.00068349,0.00000017
10477.95651009,0.16609314,0.00022636,0.00794839,0.58352956,0.23685504,0.00048600,0.00000546,0.00148349,0.00268841,0.00068398,0.00000017
10478.83430352,0.16599584,0.00022627,0.00794492,0.58362591,0.23685657,0.00048618,0.00000546,0.00148335,0.00269088,0.00068446,0.00000017
10479.71234342,0.16589855,0.00022618,0.00794146,0.58372223,0.23685810,0.00048635,0.00000546,0.00148321,0.00269336,0.00068495,0.00000017
10480.59062998,0.16580128,0.00022608,0.00793800,0.58381853,0.23685962,0.00048652,0.00000546,0.00148307,0.00269583,0.00068543,0.00000017
10481.46916340,0.16570404,0.00022599,0.00793454,0.58391481,0.23686115,0.00048669,0.00000546,0.00148294,0.00269831,0.00068592,0.00000017
10482.34794386,0.16560681,0.00022590,0.00793108,0.58401107,0.23686267,0.00048686,0.00000546,0.00148280,0.00270079,0.00068641,0.00000017
10483.22697156,0.16550960,0.00022581,0.00792762,0.58410731,0.23686419,0.00048703,0.00000546,0.00148266,0.00270327,0.00068689,0.00000017
10484.10624668,0.16541241,0.00022571,0.00792416,0.58420352,0.23686572,0.00048720,0.00000546,0.00148252,0.00270575,0.00068738,0.00000017
10484.98576942,0.16531524,0.00022562,0.00792070,0.58429972,0.23686724,0.00048737,0.00000546,0.00148238,0.00270824,0.00068787,0.00000017
10485.86553996,0.16521808,0.00022553,0.00791724,0.58439589,0.23686876,0.00048754,0.00000546,0.00148225,0.00271073,0.00068836,0.00000017
10486.74555850,0.16512095,0.00022543,0.00791378,0.58449204,0.23687028,0.00048771,0.00000546,0.00148211,0.00271322,0.00068885,0.00000017
10487.62582523,0.16502383,0.00022534,0.00791032,0.58458817,0.23687180,0.00048788,0.00000547,0.00148197,0.00271571,0.00068934,0.00000017
10488.50634033,0.16492674,0.00022525,0.00790686,0.58468428,0.23687332,0.00048805,0.00000547,0.00148183,0.00271820,0.00068983,0.00000017
10489.38710401,0.16482966,0.00022516,0.00790341,0.58478037,0.23687484,0.00048822,0.00000547,0.00148169,0.00272070,0.00069032,0.00000017
10490.26811645,0.16473261,0.00022506,0.00789995,0.58487643,0.23687636,0.00048839,0.00000547,0.00148155,0.00272320,0.00069081,0.00000017
10491.14937784,0.16463557,0.00022497,0.00789649,0.58497248,0.23687788,0.00048856,0.00000547,0.00148141,0.00272570,0.00069130,0.00000017
10492.03088838,0.16453855,0.00022488,0.00789303,0.58506850,0.23687940,0.00048873,0.00000547,0.00148127,0.00272821,0.00069179,0.00000017
10492.91264825,0.16444155,0.00022479,0.00788958,0.58516450,0.23688092,0.00048890,0.00000547,0.00148113,0.00273071,0.00069228,0.00000017
10493.79465765,0.16434457,0.00022469,0.00788612,0.58526048,0.23688243,0.00048907,0.00000547,0.00148099,0.00273322,0.00069277,0.00000017
10494.67691676,0.16424761,0.00022460,0.00788267,0.58535644,0.23688395,0.00048924,0.00000547,0.00148085,0.00273573,0.00069327,0.00000017
10495.55942579,0.16415067,0.00022451,0.00787921,0.58545238,0.23688547,0.00048941,0.00000547,0.00148071,0.00273825,0.00069376,0.00000017
10496.44218491,0.16405374,0.00022442,0.00787576,0.58554829,0.23688698,0.00048959,0.00000547,0.00148057,0.00274076,0.00069425,0.00000017
10497.32519433,0.16395684,0.00022432,0.00787231,0.58564418,0.23688850,0.00048976,0.00000547,0.00148043,0.00274328,0.00069474,0.00000017
10498.20845423,0.16385996,0.00022423,0.00786885,0.58574006,0.23689001,0.00048993,0.00000547,0.00148029,0.00274580,0.00069524,0.00000017
10499.09196481,0.16376309,0.00022414,0.00786540,0.58583591,0.23689152,0.00049010,0.00000547,0.00148015,0.00274832,0.00069573,0.00000017
10499.97572625,0.16366625,0.00022405,0.00786195,0.58593173,0.23689304,0.00049027,0.00000548,0.00148001,0.00275085,0.00069623,0.00000017
10500.85973876,0.16356942,0.00022395,0.00785849,0.58602754,0.23689455,0.00049044,0.00000548,0.00147987,0.00275337,0.00069672,0.00000017
10501.74400252,0.16347261,0.00022386,0.00785504,0.58612332,0.23689606,0.00049061,0.00000548,0.00147973,0.00275590,0.00069722,0.00000017
10502.62851771,0.16337582,0.00022377,0.00785159,0.58621909,0.23689757,0.00049078,0.00000548,0.00147959,0.00275843,0.00069771,0.00000017
10503.51328455,0.16327906,0.00022368,0.00784814,0.58631483,0.23689908,0.00049095,0.00000548,0.00147945,0.00276097,0.00069821,0.00000017
10504.39830321,0.16318231,0.00022359,0.00784469,0.58641055,0.23690059,0.00049112,0.00000548,0.00147930,0.00276350,0.00069871,0.00000017
10505.28357389,0.16308558,0.00022349,0.00784124,0.58650625,0.23690210,0.00049129,0.00000548,0.00147916,0.00276604,0.00069920,0.00000017
10506.16909679,0.16298887,0.00022340,0.00783779,0.58660192,0.23690361,0.00049146,0.00000548,0.00147902,0.00276858,0.00069970,0.00000017
10507.05487208,0.16289218,0.00022331,0.00783434,0.58669758,0.23690512,0.00049163,0.00000548,0.00147888,0.00277112,0.00070020,0.00000017
10507.94089998,0.16279551,0.00022322,0.00783089,0.58679321,0.23690663,0.00049180,0.00000548,0.00147874,0.00277367,0.00070070,0.00000017
10508.82718066,0.16269885,0.00022312,0.00782744,0.58688882,0.23690813,0.00049197,0.00000548,0.00147859,0.00277622,0.00070120,0.00000017
10509.71371432,0.16260222,0.00022303,0.00782400,0.58698441,0.23690964,0.00049214,0.00000548,0.00147845,0.00277877,0.00070170,0.00000017
10510.60050116,0.16250561,0.00022294,0.00782055,0.58707997,0.23691115,0.00049231,0.00000548,0.00147831,0.00278132,0.00070220,0.00000017
10511.48754136,0.16240901,0.00022285,0.00781710,0.58717552,0.23691265,0.00049248,0.00000548,0.00147817,0.00278387,0.00070269,0.00000017
10512.37483512,0.16231244,0.00022276,0.00781365,0.58727104,0.23691416,0.00049265,0.00000549,0.00147802,0.00278643,0.00070320,0.00000017
10513.26238263,0.16221589,0.00022266,0.00781021,0.58736654,0.23691566,0.00049282,0.00000549,0.00147788,0.00278899,0.00070370,0.00000017
10514.15018408,0.16211935,0.00022257,0.00780676,0.58746202,0.23691716,0.00049299,0.00000549,0.00147774,0.00279155,0.00070420,0.00000017
10515.03823968,0.16202284,0.00022248,0.00780332,0.58755747,0.23691867,0.00049316,0.00000549,0.00147759,0.00279412,0.00070470,0.00000017
10515.92654960,0.16192634,0.00022239,0.00779987,0.58765291,0.23692017,0.00049333,0.00000549,0.00147745,0.00279668,0.00070520,0.00000017
10516.81511404,0.16182986,0.00022230,0.00779643,0.58774832,0.23692167,0.00049350,0.00000549,0.00147731,0.00279925,0.00070570,0.00000017
10517.70393320,0.16173341,0.00022220,0.00779298,0.58784371,0.23692317,0.00049367,0.00000549,0.00147716,0.00280182,0.00070620,0.00000017
10518.59300727,0.16163697,0.00022211,0.00778954,0.58793908,0.23692468,0.00049384,0.00000549,0.00147702,0.00280439,0.00070671,0.00000017
10519.48233643,0.16154055,0.00022202,0.00778610,0.58803442,0.23692618,0.00049401,0.00000549,0.00147688,0.00280697,0.00070721,0.00000017
10520.37192090,0.16144416,0.00022193,0.00778265,0.58812975,0.23692768,0.00049418,0.00000549,0.00147673,0.00280955,0.00070772,0.00000017
10521.26176084,0.16134778,0.00022184,0.00777921,0.58822505,0.23692917,0.00049435,0.00000549,0.00147659,0.00281213,0.00070822,0.00000017
10522.15185647,0.16125142,0.00022175,0.00777577,0.58832033,0.23693067,0.00049452,0.00000549,0.00147644,0.00281471,0.00070872,0.00000017
10523.04220798,0.16115508,0.00022165,0.00777233,0.58841559,0.23693217,0.00049469,0.00000549,0.00147630,0.00281730,0.00070923,0.00000017
10523.93281555,0.16105876,0.00022156,0.00776889,0.58851082,0.23693367,0.00049486,0.00000549,0.00147615,0.00281988,0.00070973,0.00000017
10524.82367938,0.16096246,0.00022147,0.00776545,0.58860603,0.23693517,0.00049503,0.00000549,0.00147601,0.00282247,0.00071024,0.00000017
10525.71479966,0.16086619,0.00022138,0.00776201,0.58870123,0.23693666,0.00049520,0.00000550,0.00147586,0.00282506,0.00071075,0.00000017
10526.60617660,0.16076993,0.00022129,0.00775857,0.58879639,0.23693816,0.00049537,0.00000550,0.00147572,0.00282766,0.00071125,0.00000017
10527.49781037,0.16067369,0.00022120,0.00775513,0.58889154,0.23693965,0.00049554,0.00000550,0.00147557,0.00283026,0.00071176,0.00000017
10528.38970118,0.16057747,0.00022111,0.00775169,0.58898666,0.23694115,0.00049571,0.00000550,0.00147543,0.00283285,0.00071227,0.00000017
10529.28184921,0.16048127,0.00022101,0.00774825,0.58908177,0.23694264,0.00049588,0.00000550,0.00147528,0.00283546,0.00071278,0.00000017
10530.17425467,0.16038509,0.00022092,0.00774481,0.58917685,0.23694413,0.00049605,0.00000550,0.00147514,0.00283806,0.00071328,0.00000017
10531.06691774,0.16028893,0.00022083,0.00774137,0.58927190,0.23694563,0.00049622,0.00000550,0.00147499,0.00284067,0.00071379,0.00000017
10531.95983862,0.16019279,0.00022074,0.00773794,0.58936694,0.23694712,0.00049639,0.00000550,0.00147484,0.00284328,0.00071430,0.00000017
10532.85301751,0.16009667,0.00022065,0.00773450,0.58946195,0.23694861,0.00049656,0.00000550,0.00147470,0.00284589,0.00071481,0.00000017
10533.74645459,0.16000056,0.00022056,0.00773106,0.58955694,0.23695010,0.00049673,0.00000550,0.00147455,0.00284850,0.00071532,0.00000017
10534.64015006,0.15990448,0.00022047,0.00772763,0.58965191,0.23695159,0.00049690,0.00000550,0.00147441,0.00285112,0.00071583,0.00000017
10535.53410412,0.15980842,0.00022037,0.00772419,0.58974685,0.23695308,0.00049707,0.00000550,0.00147426,0.00285373,0.00071634,0.00000017
10536.42831695,0.15971238,0.00022028,0.00772076,0.58984177,0.23695457,0.00049724,0.00000550,0.00147411,0.00285635,0.00071685,0.00000017
10537.32278876,0.15961636,0.00022019,0.00771732,0.58993667,0.23695606,0.00049741,0.00000550,0.00147397,0.00285898,0.00071736,0.00000017
10538.21751974,0.15952036,0.00022010,0.00771389,0.59003155,0.23695755,0.00049758,0.00000551,0.00147382,0.00286160,0.00071788,0.00000017
10539.11251007,0.15942438,0.00022001,0.00771046,0.59012641,0.23695904,0.00049775,0.00000551,0.00147367,0.00286423,0.00071839,0.00000017
10540.00775996,0.15932842,0.00021992,0.00770702,0.59022124,0.23696052,0.00049791,0.00000551,0.00147352,0.00286686,0.00071890,0.00000017
10540.90326961,0.15923248,0.00021983,0.00770359,0.59031605,0.23696201,0.00049808,0.00000551,0.00147338,0.00286949,0.00071941,0.00000017
10541.79903919,0.15913656,0.00021974,0.00770016,0.59041084,0.23696349,0.00049825,0.00000551,0.00147323,0.00287213,0.00071993,0.00000017
10542.69506891,0.15904066,0.00021964,0.00769672,0.59050560,0.23696498,0.00049842,0.00000551,0.00147308,0.00287477,0.00072044,0.00000017
10543.59135897,0.15894477,0.00021955,0.00769329,0.59060034,0.23696646,0.00049859,0.00000551,0.00147293,0.00287741,0.00072096,0.00000017
10544.48790956,0.15884891,0.00021946,0.00768986,0.59069506,0.23696795,0.00049876,0.00000551,0.00147279,0.00288005,0.00072147,0.00000017
10545.38472086,0.15875307,0.00021937,0.00768643,0.59078976,0.23696943,0.00049893,0.00000551,0.00147264,0.00288269,0.00072199,0.00000017
10546.28179308,0.15865725,0.00021928,0.00768300,0.59088443,0.23697091,0.00049910,0.00000551,0.00147249,0.00288534,0.00072250,0.00000017
10547.17912642,0.15856145,0.00021919,0.00767957,0.59097909,0.23697240,0.00049927,0.00000551,0.00147234,0.00288799,0.00072302,0.00000017
10548.07672106,0.15846567,0.00021910,0.00767614,0.59107371,0.23697388,0.00049944,0.00000551,0.00147219,0.00289064,0.00072354,0.00000017
10548.97457719,0.15836991,0.00021901,0.00767271,0.59116832,0.23697536,0.00049961,0.00000551,0.00147204,0.00289330,0.00072405,0.00000017
10549.87269503,0.15827417,0.00021892,0.00766928,0.59126290,0.23697684,0.00049978,0.00000551,0.00147189,0.00289595,0.00072457,0.00000018
10550.77107475,0.15817845,0.00021883,0.00766586,0.59135746,0.23697832,0.00049995,0.00000552,0.00147175,0.00289861,0.00072509,0.00000018
10551.66971656,0.15808275,0.00021873,0.00766243,0.59145200,0.23697980,0.00050012,0.00000552,0.00147160,0.00290127,0.00072561,0.00000018
10552.56862065,0.15798707,0.00021864,0.00765900,0.59154652,0.23698128,0.00050029,0.00000552,0.00147145,0.00290394,0.00072612,0.00000018
10553.46778722,0.15789142,0.00021855,0.00765557,0.59164101,0.23698275,0.00050046,0.00000552,0.00147130,0.00290660,0.00072664,0.00000018
10554.36721645,0.15779578,0.00021846,0.00765215,0.59173548,0.23698423,0.00050063,0.00000552,0.00147115,0.00290927,0.00072716,0.00000018
10555.26690855,0.15770016,0.00021837,0.00764872,0.59182993,0.23698571,0.00050080,0.00000552,0.00147100,0.00291194,0.00072768,0.00000018
10556.16686371,0.15760456,0.00021828,0.00764530,0.59192435,0.23698718,0.00050096,0.00000552,0.00147085,0.00291462,0.00072820,0.00000018
10557.06708212,0.15750898,0.00021819,0.00764187,0.59201875,0.23698866,0.00050113,0.00000552,0.00147070,0.00291729,0.00072872,0.00000018
10557.96756399,0.15741343,0.00021810,0.00763845,0.59211313,0.23699013,0.00050130,0.00000552,0.00147055,0.00291997,0.00072924,0.00000018
10558.86830949,0.15731789,0.00021801,0.00763502,0.59220748,0.23699161,0.00050147,0.00000552,0.00147040,0.00292265,0.00072977,0.00000018
10559.76931885,0.15722237,0.00021792,0.00763160,0.59230181,0.23699308,0.00050164,0.00000552,0.00147025,0.00292534,0.00073029,0.00000018
10560.67059223,0.15712688,0.00021783,0.00762818,0.59239612,0.23699456,0.00050181,0.00000552,0.00147010,0.00292802,0.00073081,0.00000018
10561.57212985,0.15703140,0.00021774,0.00762475,0.59249041,0.23699603,0.00050198,0.00000552,0.00146995,0.00293071,0.00073133,0.00000018
10562.47393189,0.15693594,0.00021765,0.00762133,0.59258467,0.23699750,0.00050215,0.00000552,0.00146980,0.00293340,0.00073186,0.00000018
10563.37599856,0.15684051,0.00021756,0.00761791,0.59267891,0.23699897,0.00050232,0.00000553,0.00146965,0.00293610,0.00073238,0.00000018
10564.27833005,0.15674509,0.00021747,0.00761449,0.59277313,0.23700044,0.00050249,0.00000553,0.00146949,0.00293879,0.00073290,0.00000018
10565.18092654,0.15664970,0.00021738,0.00761107,0.59286732,0.23700191,0.00050266,0.00000553,0.00146934,0.00294149,0.00073343,0.00000018
10566.08378825,0.15655433,0.00021729,0.00760764,0.59296150,0.23700338,0.00050283,0.00000553,0.00146919,0.00294419,0.00073395,0.00000018
10566.98691536,0.15645897,0.00021719,0.00760422,0.59305564,0.23700485,0.00050299,0.00000553,0.00146904,0.00294690,0.00073448,0.00000018
10567.89030808,0.15636364,0.00021710,0.00760080,0.59314977,0.23700632,0.00050316,0.00000553,0.00146889,0.00294960,0.00073500,0.00000018
10568.79396658,0.15626833,0.00021701,0.00759739,0.59324387,0.23700779,0.00050333,0.00000553,0.00146874,0.00295231,0.00073553,0.00000018
10569.69789108,0.15617304,0.00021692,0.00759397,0.59333795,0.23700925,0.00050350,0.00000553,0.00146858,0.00295502,0.00073606,0.00000018
10570.60208177,0.15607777,0.00021683,0.00759055,0.59343200,0.23701072,0.00050367,0.00000553,0.00146843,0.00295773,0.00073658,0.00000018
10571.50653884,0.15598252,0.00021674,0.00758713,0.59352604,0.23701219,0.00050384,0.00000553,0.00146828,0.00296045,0.00073711,0.00000018
10572.41126249,0.15588729,0.00021665,0.00758371,0.59362004,0.23701365,0.00050401,0.00000553,0.00146813,0.00296317,0.00073764,0.00000018
10573.31625292,0.15579208,0.00021656,0.00758030,0.59371403,0.23701512,0.00050418,0.00000553,0.00146798,0.00296589,0.00073817,0.00000018
10574.22151032,0.15569689,0.00021647,0.00757688,0.59380799,0.23701658,0.00050435,0.00000553,0.00146782,0.00296861,0.00073869,0.00000018
10575.12703488,0.15560172,0.00021638,0.00757346,0.59390193,0.23701804,0.00050452,0.00000553,0.00146767,0.00297134,0.00073922,0.00000018
10576.03282681,0.15550657,0.00021629,0.00757005,0.59399585,0.23701951,0.00050468,0.00000554,0.00146752,0.00297407,0.00073975,0.00000018
10576.93888630,0.15541145,0.00021620,0.00756663,0.59408974,0.23702097,0.00050485,0.00000554,0.00146736,0.00297680,0.00074028,0.00000018
10577.84521354,0.15531634,0.00021611,0.00756322,0.59418361,0.23702243,0.00050502,0.00000554,0.00146721,0.00297953,0.00074081,0.00000018
10578.75180874,0.15522126,0.00021602,0.00755980,0.59427745,0.23702389,0.00050519,0.00000554,0.00146706,0.00298227,0.00074134,0.00000018
10579.65867208,0.15512619,0.00021593,0.00755639,0.59437128,0.23702535,0.00050536,0.00000554,0.00146690,0.00298500,0.00074188,0.00000018
10580.56580377,0.15503115,0.00021584,0.00755297,0.59446508,0.23702681,0.00050553,0.00000554,0.00146675,0.00298774,0.00074241,0.00000018
10581.47320399,0.15493613,0.00021575,0.00754956,0.59455885,0.23702827,0.00050570,0.00000554,0.00146660,0.00299049,0.00074294,0.00000018
10582.38087296,0.15484112,0.00021566,0.00754615,0.59465260,0.23702973,0.00050587,0.00000554,0.00146644,0.00299323,0.00074347,0.00000018
10583.28881086,0.15474614,0.00021557,0.00754274,0.59474633,0.23703119,0.00050604,0.00000554,0.00146629,0.00299598,0.00074400,0.00000018
10584.19701788,0.15465118,0.00021548,0.00753932,0.59484004,0.23703264,0.00050620,0.00000554,0.00146613,0.00299873,0.00074454,0.00000018
10585.10549424,0.15455624,0.00021539,0.00753591,0.59493372,0.23703410,0.00050637,0.00000554,0.00146598,0.00300149,0.00074507,0.00000018
10586.01424011,0.15446132,0.00021530,0.00753250,0.59502738,0.23703556,0.00050654,0.00000554,0.00146583,0.00300424,0.00074561,0.00000018
10586.92325571,0.15436643,0.00021521,0.00752909,0.59512101,0.23703701,0.00050671,0.00000554,0.00146567,0.00300700,0.00074614,0.00000018
10587.83254122,0.15427155,0.00021512,0.00752568,0.59521462,0.23703847,0.00050688,0.00000554,0.00146552,0.00300976,0.00074668,0.00000018
10588.74209684,0.15417669,0.00021503,0.00752227,0.59530821,0.23703992,0.00050705,0.00000555,0.00146536,0.00301253,0.00074721,0.00000018
10589.65192278,0.15408186,0.00021494,0.00751886,0.59540178,0.23704137,0.00050722,0.00000555,0.00146521,0.00301529,0.00074775,0.00000018
10590.56201921,0.15398704,0.00021485,0.00751545,0.59549532,0.23704283,0.00050738,0.00000555,0.00146505,0.00301806,0.00074828,0.00000018
10591.47238635,0.15389225,0.00021476,0.00751204,0.59558883,0.23704428,0.00050755,0.00000555,0.00146490,0.00302083,0.00074882,0.00000018
10592.38302439,0.15379748,0.00021467,0.00750864,0.59568233,0.23704573,0.00050772,0.00000555,0.00146474,0.00302361,0.00074936,0.00000018
10593.29393353,0.15370273,0.00021458,0.00750523,0.59577580,0.23704718,0.00050789,0.00000555,0.00146459,0.00302638,0.00074990,0.00000018
10594.20511396,0.15360799,0.00021449,0.00750182,0.59586924,0.23704863,0.00050806,0.00000555,0.00146443,0.00302916,0.00075043,0.00000018
10595.11656587,0.15351329,0.00021440,0.00749842,0.59596266,0.23705008,0.00050823,0.00000555,0.00146427,0.00303194,0.00075097,0.00000018
10596.02828948,0.15341860,0.00021432,0.00749501,0.59605606,0.23705153,0.00050840,0.00000555,0.00146412,0.00303473,0.00075151,0.00000018
10596.94028497,0.15332393,0.00021423,0.00749160,0.59614944,0.23705298,0.00050856,0.00000555,0.00146396,0.00303751,0.00075205,0.00000018
10597.85255253,0.15322928,0.00021414,0.00748820,0.59624279,0.23705443,0.00050873,0.00000555,0.00146381,0.00304030,0.00075259,0.00000018
10598.76509238,0.15313466,0.00021405,0.00748479,0.59633612,0.23705588,0.00050890,0.00000555,0.00146365,0.00304309,0.00075313,0.00000018
10599.67790470,0.15304005,0.00021396,0.00748139,0.59642942,0.23705732,0.00050907,0.00000555,0.00146349,0.00304589,0.00075367,0.00000018
10600.59098969,0.15294547,0.00021387,0.00747799,0.59652270,0.23705877,0.00050924,0.00000555,0.00146334,0.00304869,0.00075421,0.00000018
10601.50434755,0.15285091,0.00021378,0.00747458,0.59661595,0.23706021,0.00050941,0.00000556,0.00146318,0.00305148,0.00075475,0.00000018
10602.41797848,0.15275637,0.00021369,0.00747118,0.59670919,0.23706166,0.00050957,0.00000556,0.00146302,0.00305429,0.00075530,0.00000018
10603.33188266,0.15266185,0.00021360,0.00746778,0.59680239,0.23706310,0.00050974,0.00000556,0.00146287,0.00305709,0.00075584,0.00000018
10604.24606031,0.15256735,0.00021351,0.00746437,0.59689558,0.23706455,0.00050991,0.00000556,0.00146271,0.00305990,0.00075638,0.00000018
10605.16051162,0.15247287,0.00021342,0.00746097,0.59698874,0.23706599,0.00051008,0.00000556,0.00146255,0.00306271,0.00075693,0.00000018
10606.07523678,0.15237842,0.00021333,0.00745757,0.59708188,0.23706743,0.00051025,0.00000556,0.00146239,0.00306552,0.00075747,0.00000018
10606.99023599,0.15228398,0.00021324,0.00745417,0.59717499,0.23706887,0.00051042,0.00000556,0.00146224,0.00306834,0.00075801,0.00000018
10607.90550945,0.15218957,0.00021315,0.00745077,0.59726808,0.23707031,0.00051058,0.00000556,0.00146208,0.00307115,0.00075856,0.00000018
10608.82105736,0.15209518,0.00021306,0.00744737,0.59736114,0.23707175,0.00051075,0.00000556,0.00146192,0.00307397,0.00075910,0.00000018
10609.73687991,0.15200081,0.00021297,0.00744397,0.59745418,0.23707319,0.00051092,0.00000556,0.00146176,0.00307680,0.00075965,0.00000018
10610.65297731,0.15190646,0.00021288,0.00744057,0.59754720,0.23707463,0.00051109,0.00000556,0.00146160,0.00307962,0.00076020,0.00000018
10611.56934974,0.15181213,0.00021280,0.00743717,0.59764019,0.23707607,0.00051126,0.00000556,0.00146145,0.00308245,0.00076074,0.00000018
10612.48599741,0.15171782,0.00021271,0.00743378,0.59773316,0.23707751,0.00051142,0.00000556,0.00146129,0.00308528,0.00076129,0.00000018
10613.40292051,0.15162354,0.00021262,0.00743038,0.59782610,0.23707895,0.00051159,0.00000556,0.00146113,0.00308811,0.00076184,0.00000018
10614.32011924,0.15152927,0.00021253,0.00742698,0.59791902,0.23708038,0.00051176,0.00000557,0.00146097,0.00309095,0.00076238,0.00000018
10615.23759381,0.15143503,0.00021244,0.00742358,0.59801192,0.23708182,0.00051193,0.00000557,0.00146081,0.00309379,0.00076293,0.00000018
10616.15534439,0.15134081,0.00021235,0.00742019,0.59810479,0.23708325,0.00051210,0.00000557,0.00146065,0.00309663,0.00076348,0.00000018
10617.07337121,0.15124661,0.00021226,0.00741679,0.59819764,0.23708469,0.00051227,0.00000557,0.00146049,0.00309947,0.00076403,0.00000018
10617.99167444,0.15115243,0.00021217,0.00741340,0.59829046,0.23708612,0.00051243,0.00000557,0.00146033,0.00310232,0.00076458,0.00000018
10618.91025430,0.15105827,0.00021208,0.00741000,0.59838326,0.23708755,0.00051260,0.00000557,0.00146017,0.00310517,0.00076513,0.00000018
10619.82911097,0.15096414,0.00021199,0.00740661,0.59847604,0.23708899,0.00051277,0.00000557,0.00146001,0.00310802,0.00076568,0.00000018
10620.74824465,0.15087002,0.00021191,0.00740321,0.59856879,0.23709042,0.00051294,0.00000557,0.00145985,0.00311087,0.00076623,0.00000018
10621.66765555,0.15077593,0.00021182,0.00739982,0.59866151,0.23709185,0.00051310,0.00000557,0.00145970,0.00311373,0.00076678,0.00000019
10622.58734386,0.15068186,0.00021173,0.00739643,0.59875421,0.23709328,0.00051327,0.00000557,0.00145954,0.00311659,0.00076734,0.00000019
10623.50730978,0.15058781,0.00021164,0.00739303,0.59884689,0.23709471,0.00051344,0.00000557,0.00145938,0.00311945,0.00076789,0.00000019
10624.42755351,0.15049378,0.00021155,0.00738964,0.59893955,0.23709614,0.00051361,0.00000557,0.00145921,0.00312232,0.00076844,0.00000019
10625.34807523,0.15039978,0.00021146,0.00738625,0.59903218,0.23709757,0.00051378,0.00000557,0.00145905,0.00312518,0.00076899,0.00000019
10626.26887516,0.15030579,0.00021137,0.00738286,0.59912478,0.23709900,0.00051394,0.00000557,0.00145889,0.00312805,0.00076955,0.00000019
