T,P,N2,O2,NO,N,O,NO+,e-
1796.000000,101325.000000,7.78706388e-01,2.17094502e-01,4.14488926e-03,2.98286554e-11,5.42205710e-05,2.77319891e-14,2.77319891e-14
1804.000000,101325.000000,7.78648004e-01,2.17035186e-01,4.25833343e-03,3.43911009e-11,5.84760118e-05,3.22671557e-14,3.22671557e-14
1812.000000,101325.000000,7.78588487e-01,2.16974672e-01,4.37381679e-03,3.96018292e-11,6.30234479e-05,3.74945902e-14,3.74945902e-14
1820.000000,101325.000000,7.78527824e-01,2.16912945e-01,4.49135157e-03,4.55457978e-11,6.78798837e-05,4.35123234e-14,4.35123234e-14
1828.000000,101325.000000,7.78466001e-01,2.16849986e-01,4.61094967e-03,5.23181393e-11,7.30631230e-05,5.04311666e-14,5.04311666e-14
1836.000000,101325.000000,7.78403006e-01,2.16785779e-01,4.73262266e-03,6.00252617e-11,7.85917961e-05,5.83762306e-14,5.83762306e-14
1844.000000,101325.000000,7.78338826e-01,2.16720307e-01,4.85638177e-03,6.87860543e-11,8.44853881e-05,6.74886071e-14,6.74886071e-14
1852.000000,101325.000000,7.78273447e-01,2.16653551e-01,4.98223789e-03,7.87332082e-11,9.07642668e-05,7.79272284e-14,7.79272284e-14
1860.000000,101325.000000,7.78206855e-01,2.16585494e-01,5.11020156e-03,9.00146607e-11,9.74497115e-05,8.98709208e-14,8.98709208e-14
1868.000000,101325.000000,7.78139037e-01,2.16516116e-01,5.24028300e-03,1.02795174e-10,1.04563942e-04,1.03520671e-13,1.03520671e-13
1876.000000,101325.000000,7.78069978e-01,2.16445399e-01,5.37249207e-03,1.17258057e-10,1.12130150e-04,1.19102123e-13,1.19102123e-13
1884.000000,101325.000000,7.77999665e-01,2.16373324e-01,5.50683825e-03,1.33607045e-10,1.20172525e-04,1.36868330e-13,1.36868330e-13
1892.000000,101325.000000,7.77928084e-01,2.16299869e-01,5.64333071e-03,1.52068347e-10,1.28716290e-04,1.57102779e-13,1.57102779e-13
1900.000000,101325.000000,7.77855218e-01,2.16225015e-01,5.78197823e-03,1.72892874e-10,1.37787728e-04,1.80122715e-13,1.80122715e-13
1908.000000,101325.000000,7.77781055e-01,2.16148742e-01,5.92278925e-03,1.96358663e-10,1.47414216e-04,2.06282789e-13,2.06282789e-13
1916.000000,101325.000000,7.77705577e-01,2.16071026e-01,6.06577183e-03,2.22773506e-10,1.57624256e-04,2.35979064e-13,2.35979064e-13
1924.000000,101325.000000,7.77628771e-01,2.15991848e-01,6.21093367e-03,2.52477816e-10,1.68447506e-04,2.69653399e-13,2.69653399e-13
1932.000000,101325.000000,7.77550620e-01,2.15911183e-01,6.35828209e-03,2.85847716e-10,1.79914814e-04,3.07798246e-13,3.07798246e-13
1940.000000,101325.000000,7.77471108e-01,2.15829009e-01,6.50782405e-03,3.23298408e-10,1.92058248e-04,3.50961903e-13,3.50961903e-13
1948.000000,101325.000000,7.77390219e-01,2.15745303e-01,6.65956613e-03,3.65287802e-10,2.04911132e-04,3.99754250e-13,3.99754250e-13
1956.000000,101325.000000,7.77307937e-01,2.15660040e-01,6.81351452e-03,4.12320452e-10,2.18508079e-04,4.54853005e-13,4.54853005e-13
1964.000000,101325.000000,7.77224244e-01,2.15573196e-01,6.96967503e-03,4.64951806e-10,2.32885022e-04,5.17010554e-13,5.17010554e-13
1972.000000,101325.000000,7.77139123e-01,2.15484744e-01,7.12805310e-03,5.23792797e-10,2.48079249e-04,5.87061390e-13,5.87061390e-13
1980.000000,101325.000000,7.77052556e-01,2.15394660e-01,7.28865375e-03,5.89514796e-10,2.64129438e-04,6.65930213e-13,6.65930213e-13
1988.000000,101325.000000,7.76964527e-01,2.15302915e-01,7.45148164e-03,6.62854948e-10,2.81075690e-04,7.54640732e-13,7.54640732e-13
1996.000000,101325.000000,7.76875015e-01,2.15209484e-01,7.61654101e-03,7.44621929e-10,2.98959566e-04,8.54325243e-13,8.54325243e-13
2004.000000,101325.000000,7.76784003e-01,2.15114336e-01,7.78383571e-03,8.35702133e-10,3.17824117e-04,9.66235022e-13,9.66235022e-13
2012.000000,101325.000000,7.76691471e-01,2.15017445e-01,7.95336919e-03,9.37066329e-10,3.37713921e-04,1.09175160e-12,1.09175160e-12
2020.000000,101325.000000,7.76597400e-01,2.14918779e-01,8.12514447e-03,1.04977682e-09,3.58675120e-04,1.23239897e-12,1.23239897e-12
2028.000000,101325.000000,7.76501770e-01,2.14818309e-01,8.29916421e-03,1.17499513e-09,3.80755452e-04,1.38985687e-12,1.38985687e-12
2036.000000,101325.000000,7.76404560e-01,2.14716004e-01,8.47543060e-03,1.31399023e-09,4.04004287e-04,1.56597505e-12,1.56597505e-12
2044.000000,101325.000000,7.76305750e-01,2.14611830e-01,8.65394544e-03,1.46814740e-09,4.28472660e-04,1.76278881e-12,1.76278881e-12
2052.000000,101325.000000,7.76205319e-01,2.14505756e-01,8.83471012e-03,1.63897769e-09,4.54213312e-04,1.98253573e-12,1.98253573e-12
2060.000000,101325.000000,7.76103244e-01,2.14397748e-01,9.01772558e-03,1.82812806e-09,4.81280715e-04,2.22767372e-12,2.22767372e-12
2068.000000,101325.000000,7.75999503e-01,2.14287772e-01,9.20299235e-03,2.03739223e-09,5.09731119e-04,2.50090055e-12,2.50090055e-12
2076.000000,101325.000000,7.75894074e-01,2.14175791e-01,9.39051052e-03,2.26872227e-09,5.39622576e-04,2.80517483e-12,2.80517483e-12
2084.000000,101325.000000,7.75786934e-01,2.14061769e-01,9.58027974e-03,2.52424100e-09,5.71014981e-04,3.14373869e-12,3.14373869e-12
2092.000000,101325.000000,7.75678058e-01,2.13945670e-01,9.77229923e-03,2.80625523e-09,6.03970105e-04,3.52014210e-12,3.52014210e-12
2100.000000,101325.000000,7.75567423e-01,2.13827455e-01,9.96656775e-03,3.11726982e-09,6.38551628e-04,3.93826913e-12,3.93826913e-12
2108.000000,101325.000000,7.75455003e-01,2.13707084e-01,1.01630836e-02,3.46000280e-09,6.74825178e-04,4.40236607e-12,4.40236607e-12
2116.000000,101325.000000,7.75340774e-01,2.13584519e-01,1.03618447e-02,3.83740134e-09,7.12858356e-04,4.91707170e-12,4.91707170e-12
2124.000000,101325.000000,7.75224710e-01,2.13459717e-01,1.05628484e-02,4.25265884e-09,7.52720779e-04,5.48744977e-12,5.48744977e-12
2132.000000,101325.000000,7.75106783e-01,2.13332636e-01,1.07660917e-02,4.70923307e-09,7.94484109e-04,6.11902380e-12,6.11902380e-12
2140.000000,101325.000000,7.74986968e-01,2.13203234e-01,1.09715710e-02,5.21086552e-09,8.38222084e-04,6.81781439e-12,6.81781439e-12
2148.000000,101325.000000,7.74865236e-01,2.13071465e-01,1.11792823e-02,5.76160187e-09,8.84010556e-04,7.59037920e-12,7.59037920e-12
2156.000000,101325.000000,7.74741559e-01,2.12937286e-01,1.13892212e-02,6.36581379e-09,9.31927517e-04,8.44385570e-12,8.44385570e-12
2164.000000,101325.000000,7.74615909e-01,2.12800648e-01,1.16013826e-02,7.02822207e-09,9.82053136e-04,9.38600693e-12,9.38600693e-12
2172.000000,101325.000000,7.74488255e-01,2.12661506e-01,1.18157612e-02,7.75392115e-09,1.03446979e-03,1.04252704e-11,1.04252704e-11
2180.000000,101325.000000,7.74358569e-01,2.12519809e-01,1.20323510e-02,8.54840510e-09,1.08926208e-03,1.15708101e-11,1.15708101e-11
2188.000000,101325.000000,7.74226819e-01,2.12375509e-01,1.22511456e-02,9.41759515e-09,1.14651689e-03,1.28325727e-11,1.28325727e-11
2196.000000,101325.000000,7.74092973e-01,2.12228555e-01,1.24721379e-02,1.03678688e-08,1.20632339e-03,1.42213466e-11,1.42213466e-11
2204.000000,101325.000000,7.73957001e-01,2.12078894e-01,1.26953206e-02,1.14060909e-08,1.26877307e-03,1.57488251e-11,1.57488251e-11
2212.000000,101325.000000,7.73818868e-01,2.11926474e-01,1.29206856e-02,1.25396459e-08,1.33395980e-03,1.74276746e-11,1.74276746e-11
2220.000000,101325.000000,7.73678543e-01,2.11771239e-01,1.31482244e-02,1.37764725e-08,1.40197978e-03,1.92716058e-11,1.92716058e-11
2228.000000,101325.000000,7.73535990e-01,2.11613135e-01,1.33779281e-02,1.51251000e-08,1.47293166e-03,2.12954505e-11,2.12954505e-11
2236.000000,101325.000000,7.73391176e-01,2.11452104e-01,1.36097870e-02,1.65946871e-08,1.54691649e-03,2.35152429e-11,2.35152429e-11
2244.000000,101325.000000,7.73244064e-01,2.11288089e-01,1.38437910e-02,1.81950618e-08,1.62403781e-03,2.59483057e-11,2.59483057e-11
2252.000000,101325.000000,7.73094619e-01,2.11121030e-01,1.40799294e-02,1.99367645e-08,1.70440159e-03,2.86133421e-11,2.86133421e-11
2260.000000,101325.000000,7.72942804e-01,2.10950866e-01,1.43181911e-02,2.18310932e-08,1.78811636e-03,3.15305331e-11,3.15305331e-11
2268.000000,101325.000000,7.72788582e-01,2.10777537e-01,1.45585643e-02,2.38901505e-08,1.87529311e-03,3.47216408e-11,3.47216408e-11
2276.000000,101325.000000,7.72631914e-01,2.10600978e-01,1.48010365e-02,2.61268942e-08,1.96604542e-03,3.82101177e-11,3.82101177e-11
2284.000000,101325.000000,7.72472762e-01,2.10421125e-01,1.50455949e-02,2.85551890e-08,2.06048942e-03,4.20212231e-11,4.20212231e-11
2292.000000,101325.000000,7.72311086e-01,2.10237913e-01,1.52922259e-02,3.11898627e-08,2.15874380e-03,4.61821453e-11,4.61821453e-11
2300.000000,101325.000000,7.72146845e-01,2.10051276e-01,1.55409154e-02,3.40467635e-08,2.26092986e-03,5.07221320e-11,5.07221320e-11
2308.000000,101325.000000,7.71979999e-01,2.09861144e-01,1.57916488e-02,3.71428215e-08,2.36717152e-03,5.56726277e-11,5.56726277e-11
2316.000000,101325.000000,7.71810505e-01,2.09667448e-01,1.60444106e-02,4.04961124e-08,2.47759531e-03,6.10674187e-11,6.10674187e-11
2324.000000,101325.000000,7.71638322e-01,2.09470118e-01,1.62991850e-02,4.41259253e-08,2.59233040e-03,6.69427868e-11,6.69427868e-11
2332.000000,101325.000000,7.71463406e-01,2.09269081e-01,1.65559554e-02,4.80528324e-08,2.71150860e-03,7.33376714e-11,7.33376714e-11
2340.000000,101325.000000,7.71285714e-01,2.09064265e-01,1.68147045e-02,5.22987636e-08,2.83526440e-03,8.02938399e-11,8.02938399e-11
2348.000000,101325.000000,7.71105200e-01,2.08855594e-01,1.70754147e-02,5.68870838e-08,2.96373491e-03,8.78560689e-11,8.78560689e-11
2356.000000,101325.000000,7.70921819e-01,2.08642992e-01,1.73380673e-02,6.18426738e-08,3.09705996e-03,9.60723334e-11,9.60723334e-11
2364.000000,101325.000000,7.70735525e-01,2.08426382e-01,1.76026433e-02,6.71920154e-08,3.23538201e-03,1.04994007e-10,1.04994007e-10
2372.000000,101325.000000,7.70546272e-01,2.08205686e-01,1.78691228e-02,7.29632803e-08,3.37884621e-03,1.14676075e-10,1.14676075e-10
2380.000000,101325.000000,7.70354011e-01,2.07980823e-01,1.81374854e-02,7.91864228e-08,3.52760040e-03,1.25177352e-10,1.25177352e-10
2388.000000,101325.000000,7.70158696e-01,2.07751713e-01,1.84077098e-02,8.58932773e-08,3.68179506e-03,1.36560717e-10,1.36560717e-10
2396.000000,101325.000000,7.69960276e-01,2.07518273e-01,1.86797744e-02,9.31176595e-08,3.84158336e-03,1.48893363e-10,1.48893363e-10
2404.000000,101325.000000,7.69758702e-01,2.07280420e-01,1.89536564e-02,1.00895473e-07,4.00712112e-03,1.62247047e-10,1.62247047e-10
2412.000000,101325.000000,7.69553924e-01,2.07038067e-01,1.92293326e-02,1.09264818e-07,4.17856683e-03,1.76698366e-10,1.76698366e-10
2420.000000,101325.000000,7.69345891e-01,2.06791130e-01,1.95067791e-02,1.18266110e-07,4.35608159e-03,1.92329039e-10,1.92329039e-10
2428.000000,101325.000000,7.69134551e-01,2.06539520e-01,1.97859712e-02,1.27942197e-07,4.53982917e-03,2.09226208e-10,2.09226208e-10
2436.000000,101325.000000,7.68919852e-01,2.06283150e-01,2.00668834e-02,1.38338488e-07,4.72997592e-03,2.27482743e-10,2.27482743e-10
2444.000000,101325.000000,7.68701742e-01,2.06021928e-01,2.03494895e-02,1.49503081e-07,4.92669080e-03,2.47197578e-10,2.47197578e-10
2452.000000,101325.000000,7.68480166e-01,2.05755764e-01,2.06337625e-02,1.61486901e-07,5.13014534e-03,2.68476049e-10,2.68476049e-10
2460.000000,101325.000000,7.68255070e-01,2.05484566e-01,2.09196749e-02,1.74343842e-07,5.34051363e-03,2.91430255e-10,2.91430255e-10
2468.000000,101325.000000,7.68026401e-01,2.05208240e-01,2.12071980e-02,1.88130912e-07,5.55797227e-03,3.16179430e-10,3.16179430e-10
2476.000000,101325.000000,7.67794101e-01,2.04926692e-01,2.14963027e-02,2.02908392e-07,5.78270037e-03,3.42850340e-10,3.42850340e-10
2484.000000,101325.000000,7.67558116e-01,2.04639826e-01,2.17869590e-02,2.18739989e-07,6.01487951e-03,3.71577694e-10,3.71577694e-10
2492.000000,101325.000000,7.67318389e-01,2.04347545e-01,2.20791359e-02,2.35693006e-07,6.25469368e-03,4.02504568e-10,4.02504568e-10
2500.000000,101325.000000,7.67074863e-01,2.04049751e-01,2.23728018e-02,2.53838516e-07,6.50232928e-03,4.35782858e-10,4.35782858e-10
2508.000000,101325.000000,7.66827480e-01,2.03746346e-01,2.26679242e-02,2.73251536e-07,6.75797505e-03,4.71573744e-10,4.71573744e-10
2516.000000,101325.000000,7.66576183e-01,2.03437230e-01,2.29644700e-02,2.94011217e-07,7.02182206e-03,5.10048181e-10,5.10048181e-10
2524.000000,101325.000000,7.66320913e-01,2.03122301e-01,2.32624048e-02,3.16201034e-07,7.29406363e-03,5.51387405e-10,5.51387405e-10
2532.000000,101325.000000,7.66061611e-01,2.02801459e-01,2.35616939e-02,3.39908990e-07,7.57489527e-03,5.95783466e-10,5.95783466e-10
2540.000000,101325.000000,7.65798217e-01,2.02474601e-01,2.38623013e-02,3.65227819e-07,7.86451469e-03,6.43439777e-10,6.43439777e-10
2548.000000,101325.000000,7.65530672e-01,2.02141622e-01,2.41641905e-02,3.92255205e-07,8.16312167e-03,6.94571690e-10,6.94571690e-10
2556.000000,101325.000000,7.65258916e-01,2.01802420e-01,2.44673238e-02,4.21094001e-07,8.47091804e-03,7.49407096e-10,7.49407096e-10
2564.000000,101325.000000,7.64982888e-01,2.01456888e-01,2.47716629e-02,4.51852462e-07,8.78810760e-03,8.08187048e-10,8.08187048e-10
2572.000000,101325.000000,7.64702528e-01,2.01104921e-01,2.50771684e-02,4.84644484e-07,9.11489608e-03,8.71166403e-10,8.71166403e-10
2580.000000,101325.000000,7.64417774e-01,2.00746413e-01,2.53838003e-02,5.19589850e-07,9.45149102e-03,9.38614500e-10,9.38614500e-10
2588.000000,101325.000000,7.64128565e-01,2.00381257e-01,2.56915174e-02,5.56814488e-07,9.79810174e-03,1.01081586e-09,1.01081586e-09
2596.000000,101325.000000,7.63834840e-01,2.00009344e-01,2.60002777e-02,5.96450730e-07,1.01549392e-02,1.08807090e-09,1.08807090e-09
2604.000000,101325.000000,7.63536537e-01,1.99630567e-01,2.63100385e-02,6.38637592e-07,1.05222161e-02,1.17069670e-09,1.17069670e-09
2612.000000,101325.000000,7.63233595e-01,1.99244817e-01,2.66207558e-02,6.83521052e-07,1.09001464e-02,1.25902777e-09,1.25902777e-09
2620.000000,101325.000000,7.62925950e-01,1.98851985e-01,2.69323850e-02,7.31254345e-07,1.12889458e-02,1.35341688e-09,1.35341688e-09
2628.000000,101325.000000,7.62613542e-01,1.98451962e-01,2.72448805e-02,7.81998259e-07,1.16888310e-02,1.45423588e-09,1.45423588e-09
2636.000000,101325.000000,7.62296308e-01,1.98044637e-01,2.75581956e-02,8.35921452e-07,1.21000202e-02,1.56187656e-09,1.56187656e-09
2644.000000,101325.000000,7.61974186e-01,1.97629902e-01,2.78722829e-02,8.93200769e-07,1.25227325e-02,1.67675158e-09,1.67675158e-09
2652.000000,101325.000000,7.61647115e-01,1.97207645e-01,2.81870939e-02,9.54021573e-07,1.29571882e-02,1.79929537e-09,1.79929537e-09
2660.000000,101325.000000,7.61315032e-01,1.96777758e-01,2.85025792e-02,1.01857809e-06,1.34036083e-02,1.92996512e-09,1.92996512e-09
2668.000000,101325.000000,7.60977876e-01,1.96340129e-01,2.88186885e-02,1.08707375e-06,1.38622149e-02,2.06924174e-09,2.06924174e-09
2676.000000,101325.000000,7.60635586e-01,1.95894649e-01,2.91353706e-02,1.15972158e-06,1.43332305e-02,2.21763093e-09,2.21763093e-09
2684.000000,101325.000000,7.60288100e-01,1.95441207e-01,2.94525731e-02,1.23674451e-06,1.48168782e-02,2.37566420e-09,2.37566420e-09
2692.000000,101325.000000,7.59935357e-01,1.94979695e-01,2.97702429e-02,1.31837586e-06,1.53133815e-02,2.54390000e-09,2.54390000e-09
2700.000000,101325.000000,7.59577297e-01,1.94510002e-01,3.00883259e-02,1.40485962e-06,1.58229643e-02,2.72292482e-09,2.72292482e-09
2708.000000,101325.000000,7.59213860e-01,1.94032020e-01,3.04067668e-02,1.49645097e-06,1.63458504e-02,2.91335438e-09,2.91335438e-09
2716.000000,101325.000000,7.58844987e-01,1.93545640e-01,3.07255098e-02,1.59341659e-06,1.68822638e-02,3.11583481e-09,3.11583481e-09
2724.000000,101325.000000,7.58470617e-01,1.93050755e-01,3.10444977e-02,1.69603519e-06,1.74324284e-02,3.33104392e-09,3.33104392e-09
2732.000000,101325.000000,7.58090692e-01,1.92547256e-01,3.13636726e-02,1.80459787e-06,1.79965675e-02,3.55969244e-09,3.55969244e-09
2740.000000,101325.000000,7.57705156e-01,1.92035038e-01,3.16829755e-02,1.91940864e-06,1.85749041e-02,3.80252535e-09,3.80252535e-09
2748.000000,101325.000000,7.57313950e-01,1.91513994e-01,3.20023467e-02,2.04078486e-06,1.91676608e-02,4.06032322e-09,4.06032322e-09
2756.000000,101325.000000,7.56917018e-01,1.90984021e-01,3.23217251e-02,2.16905768e-06,1.97750589e-02,4.33390360e-09,4.33390360e-09
2764.000000,101325.000000,7.56514304e-01,1.90445014e-01,3.26410492e-02,2.30457264e-06,2.03973193e-02,4.62412247e-09,4.62412247e-09
2772.000000,101325.000000,7.56105754e-01,1.89896871e-01,3.29602562e-02,2.44769004e-06,2.10346612e-02,4.93187567e-09,4.93187567e-09
2780.000000,101325.000000,7.55691315e-01,1.89339490e-01,3.32792824e-02,2.59878557e-06,2.16873030e-02,5.25810041e-09,5.25810041e-09
2788.000000,101325.000000,7.55270933e-01,1.88772773e-01,3.35980633e-02,2.75825080e-06,2.23554613e-02,5.60377682e-09,5.60377682e-09
2796.000000,101325.000000,7.54844557e-01,1.88196620e-01,3.39165334e-02,2.92649372e-06,2.30393510e-02,5.96992957e-09,5.96992957e-09
2804.000000,101325.000000,7.54412137e-01,1.87610935e-01,3.42346263e-02,3.10393929e-06,2.37391851e-02,6.35762940e-09,6.35762940e-09
2812.000000,101325.000000,7.53973623e-01,1.87015623e-01,3.45522747e-02,3.29103005e-06,2.44551748e-02,6.76799487e-09,6.76799487e-09
2820.000000,101325.000000,7.53528968e-01,1.86410590e-01,3.48694105e-02,3.48822670e-06,2.51875286e-02,7.20219404e-09,7.20219404e-09
2828.000000,101325.000000,7.53078126e-01,1.85795746e-01,3.51859645e-02,3.69600867e-06,2.59364528e-02,7.66144617e-09,7.66144617e-09
2836.000000,101325.000000,7.52621051e-01,1.85171000e-01,3.55018668e-02,3.91487476e-06,2.67021508e-02,8.14702357e-09,8.14702357e-09
2844.000000,101325.000000,7.52157700e-01,1.84536268e-01,3.58170467e-02,4.14534379e-06,2.74848233e-02,8.66025335e-09,8.66025335e-09
2852.000000,101325.000000,7.51688031e-01,1.83891463e-01,3.61314325e-02,4.38795522e-06,2.82846675e-02,9.20251935e-09,9.20251935e-09
2860.000000,101325.000000,7.51212004e-01,1.83236504e-01,3.64449518e-02,4.64326980e-06,2.91018777e-02,9.77526399e-09,9.77526399e-09
2868.000000,101325.000000,7.50729582e-01,1.82571310e-01,3.67575312e-02,4.91187028e-06,2.99366441e-02,1.03799902e-08,1.03799902e-08
2876.000000,101325.000000,7.50240727e-01,1.81895806e-01,3.70690968e-02,5.19436209e-06,3.07891534e-02,1.10182636e-08,1.10182636e-08
2884.000000,101325.000000,7.49745405e-01,1.81209918e-01,3.73795737e-02,5.49137404e-06,3.16595882e-02,1.16917141e-08,1.16917141e-08
2892.000000,101325.000000,7.49243585e-01,1.80513574e-01,3.76888863e-02,5.80355904e-06,3.25481268e-02,1.24020383e-08,1.24020383e-08
2900.000000,101325.000000,7.48735235e-01,1.79806706e-01,3.79969583e-02,6.13159486e-06,3.34549428e-02,1.31510016e-08,1.31510016e-08
2908.000000,101325.000000,7.48220327e-01,1.79089251e-01,3.83037128e-02,6.47618486e-06,3.43802052e-02,1.39404401e-08,1.39404401e-08
2916.000000,101325.000000,7.47698837e-01,1.78361146e-01,3.86090720e-02,6.83805878e-06,3.53240778e-02,1.47722630e-08,1.47722630e-08
2924.000000,101325.000000,7.47170739e-01,1.77622335e-01,3.89129575e-02,7.21797352e-06,3.62867193e-02,1.56484545e-08,1.56484545e-08
2932.000000,101325.000000,7.46636014e-01,1.76872763e-01,3.92152903e-02,7.61671395e-06,3.72682827e-02,1.65710766e-08,1.65710766e-08
2940.000000,101325.000000,7.46094643e-01,1.76112380e-01,3.95159909e-02,8.03509369e-06,3.82689153e-02,1.75422707e-08,1.75422707e-08
2948.000000,101325.000000,7.45546610e-01,1.75341141e-01,3.98149791e-02,8.47395604e-06,3.92887584e-02,1.85642603e-08,1.85642603e-08
2956.000000,101325.000000,7.44991902e-01,1.74559003e-01,4.01121741e-02,8.93417472e-06,4.03279467e-02,1.96393534e-08,1.96393534e-08
2964.000000,101325.000000,7.44430509e-01,1.73765929e-01,4.04074947e-02,9.41665484e-06,4.13866086e-02,2.07699446e-08,2.07699446e-08
2972.000000,101325.000000,7.43862424e-01,1.72961885e-01,4.07008592e-02,9.92233371e-06,4.24648657e-02,2.19585177e-08,2.19585177e-08
2980.000000,101325.000000,7.43287641e-01,1.72146842e-01,4.09921854e-02,1.04521818e-05,4.35628323e-02,2.32076482e-08,2.32076482e-08
2988.000000,101325.000000,7.42706160e-01,1.71320777e-01,4.12813907e-02,1.10072037e-05,4.46806155e-02,2.45200055e-08,2.45200055e-08
2996.000000,101325.000000,7.42117982e-01,1.70483671e-01,4.15683921e-02,1.15884389e-05,4.58183146e-02,2.58983555e-08,2.58983555e-08
3004.000000,101325.000000,7.41523113e-01,1.69635508e-01,4.18531064e-02,1.21969630e-05,4.69760212e-02,2.73455634e-08,2.73455634e-08
3012.000000,101325.000000,7.40921560e-01,1.68776280e-01,4.21354499e-02,1.28338883e-05,4.81538186e-02,2.88645958e-08,2.88645958e-08
3020.000000,101325.000000,7.40313335e-01,1.67905983e-01,4.24153388e-02,1.35003654e-05,4.93517817e-02,3.04585235e-08,3.04585235e-08
3028.000000,101325.000000,7.39698454e-01,1.67024618e-01,4.26926890e-02,1.41975835e-05,5.05699768e-02,3.21305242e-08,3.21305242e-08
