T,P,N2,O2,NO,N,O
10130.300000,101325.000000,0.00570341,0.00000402,0.00019134,0.75139434,0.24270689
10140.150000,101325.000000,0.00563639,0.00000400,0.00018978,0.75146209,0.24270774
10150.000000,101325.000000,0.00557027,0.00000397,0.00018823,0.75152893,0.24270859
10159.850000,101325.000000,0.00550504,0.00000395,0.00018670,0.75159488,0.24270943
10169.700000,101325.000000,0.00544068,0.00000393,0.00018519,0.75165994,0.24271026
10179.550000,101325.000000,0.00537719,0.00000390,0.00018369,0.75172414,0.24271108
10189.400000,101325.000000,0.00531454,0.00000388,0.00018220,0.75178748,0.24271190
10199.250000,101325.000000,0.00525273,0.00000386,0.00018073,0.75184997,0.24271271
10209.100000,101325.000000,0.00519174,0.00000383,0.00017928,0.75191164,0.24271351
10218.950000,101325.000000,0.00513157,0.00000381,0.00017784,0.75197249,0.24271430
10228.800000,101325.000000,0.00507219,0.00000379,0.00017641,0.75203253,0.24271508
10238.650000,101325.000000,0.00501360,0.00000376,0.00017499,0.75209178,0.24271586
10248.500000,101325.000000,0.00495579,0.00000374,0.00017359,0.75215025,0.24271663
10258.350000,101325.000000,0.00489874,0.00000372,0.00017221,0.75220795,0.24271739
10268.200000,101325.000000,0.00484244,0.00000370,0.00017083,0.75226488,0.24271814
10278.050000,101325.000000,0.00478689,0.00000368,0.00016947,0.75232107,0.24271889
10287.900000,101325.000000,0.00473207,0.00000365,0.00016812,0.75237652,0.24271963
10297.750000,101325.000000,0.00467797,0.00000363,0.00016679,0.75243124,0.24272036
10307.600000,101325.000000,0.00462458,0.00000361,0.00016547,0.75248525,0.24272109
10317.450000,101325.000000,0.00457189,0.00000359,0.00016416,0.75253855,0.24272181
10327.300000,101325.000000,0.00451989,0.00000357,0.00016286,0.75259115,0.24272252
10337.150000,101325.000000,0.00446858,0.00000355,0.00016158,0.75264307,0.24272323
10347.000000,101325.000000,0.00441793,0.00000353,0.00016031,0.75269431,0.24272392
10356.850000,101325.000000,0.00436794,0.00000351,0.00015905,0.75274489,0.24272462
10366.700000,101325.000000,0.00431860,0.00000349,0.00015780,0.75279481,0.24272530
10376.550000,101325.000000,0.00426990,0.00000347,0.00015657,0.75284409,0.24272598
10386.400000,101325.000000,0.00422183,0.00000345,0.00015534,0.75289272,0.24272665
10396.250000,101325.000000,0.00417439,0.00000343,0.00015413,0.75294073,0.24272732
10406.100000,101325.000000,0.00412756,0.00000341,0.00015293,0.75298812,0.24272798
10415.950000,101325.000000,0.00408134,0.00000339,0.00015174,0.75303490,0.24272863
10425.800000,101325.000000,0.00403571,0.00000337,0.00015056,0.75308108,0.24272928
10435.650000,101325.000000,0.00399067,0.00000335,0.00014940,0.75312666,0.24272992
10445.500000,101325.000000,0.00394621,0.00000333,0.00014824,0.75317167,0.24273056
10455.350000,101325.000000,0.00390232,0.00000331,0.00014710,0.75321609,0.24273119
10465.200000,101325.000000,0.00385899,0.00000329,0.00014596,0.75325995,0.24273181
10475.050000,101325.000000,0.00381622,0.00000327,0.00014484,0.75330324,0.24273243
10484.900000,101325.000000,0.00377399,0.00000325,0.00014372,0.75334599,0.24273304
10494.750000,101325.000000,0.00373230,0.00000324,0.00014262,0.75338819,0.24273365
10504.600000,101325.000000,0.00369115,0.00000322,0.00014153,0.75342986,0.24273425
10514.450000,101325.000000,0.00365051,0.00000320,0.00014045,0.75347100,0.24273484
10524.300000,101325.000000,0.00361040,0.00000318,0.00013937,0.75351161,0.24273543
10534.150000,101325.000000,0.00357079,0.00000316,0.00013831,0.75355171,0.24273602
10544.000000,101325.000000,0.00353169,0.00000314,0.00013726,0.75359131,0.24273660
10553.850000,101325.000000,0.00349308,0.00000313,0.00013622,0.75363041,0.24273717
10563.700000,101325.000000,0.00345495,0.00000311,0.00013518,0.75366901,0.24273774
10573.550000,101325.000000,0.00341731,0.00000309,0.00013416,0.75370713,0.24273830
10583.400000,101325.000000,0.00338015,0.00000307,0.00013315,0.75374477,0.24273886
10593.250000,101325.000000,0.00334344,0.00000306,0.00013214,0.75378194,0.24273941
10603.100000,101325.000000,0.00330721,0.00000304,0.00013115,0.75381865,0.24273996
10612.950000,101325.000000,0.00327142,0.00000302,0.00013016,0.75385489,0.24274050
10622.800000,101325.000000,0.00323608,0.00000301,0.00012918,0.75389069,0.24274104
10632.650000,101325.000000,0.00320119,0.00000299,0.00012821,0.75392603,0.24274158
10642.500000,101325.000000,0.00316673,0.00000297,0.00012725,0.75396094,0.24274210
10652.350000,101325.000000,0.00313270,0.00000296,0.00012630,0.75399541,0.24274263
10662.200000,101325.000000,0.00309909,0.00000294,0.00012536,0.75402946,0.24274315
10672.050000,101325.000000,0.00306590,0.00000292,0.00012443,0.75406309,0.24274366
10681.900000,101325.000000,0.00303312,0.00000291,0.00012350,0.75409630,0.24274417
10691.750000,101325.000000,0.00300075,0.00000289,0.00012259,0.75412910,0.24274467
10701.600000,101325.000000,0.00296878,0.00000288,0.00012168,0.75416149,0.24274517
10711.450000,101325.000000,0.00293720,0.00000286,0.00012078,0.75419349,0.24274567
