T,P,N2,O2,NO,N,O,N2+,O2+,N+,O+,NO+,e-
16375.200000,101325.000000,0.00000216,0.00000003,0.00000038,0.19750755,0.09229519,0.00000773,0.00000018,0.55964180,0.15050561,0.00001229,0.00002708
16385.050000,101325.000000,0.00000213,0.00000003,0.00000037,0.19659211,0.09193068,0.00000767,0.00000018,0.56055734,0.15087016,0.00001220,0.00002713
16394.900000,101325.000000,0.00000210,0.00000003,0.00000037,0.19567980,0.09156686,0.00000761,0.00000018,0.56146974,0.15123401,0.00001212,0.00002718
16404.750000,101325.000000,0.00000207,0.00000003,0.00000036,0.19477063,0.09120374,0.00000755,0.00000018,0.56237901,0.15159718,0.00001203,0.00002723
16414.600000,101325.000000,0.00000204,0.00000003,0.00000036,0.19386460,0.09084131,0.00000749,0.00000018,0.56328513,0.15195964,0.00001195,0.00002727
16424.450000,101325.000000,0.00000201,0.00000003,0.00000036,0.19296171,0.09047959,0.00000743,0.00000018,0.56418812,0.15232139,0.00001187,0.00002732
16434.300000,101325.000000,0.00000199,0.00000003,0.00000035,0.19206196,0.09011858,0.00000737,0.00000018,0.56508795,0.15268244,0.00001179,0.00002737
16444.150000,101325.000000,0.00000196,0.00000003,0.00000035,0.19116536,0.08975829,0.00000732,0.00000018,0.56598464,0.15304276,0.00001171,0.00002742
16454.000000,101325.000000,0.00000193,0.00000003,0.00000034,0.19027191,0.08939872,0.00000726,0.00000017,0.56687818,0.15340236,0.00001163,0.00002746
16463.850000,101325.000000,0.00000190,0.00000003,0.00000034,0.18938162,0.08903989,0.00000720,0.00000017,0.56776856,0.15376123,0.00001154,0.00002751
16473.700000,101325.000000,0.00000188,0.00000003,0.00000033,0.18849448,0.08868178,0.00000715,0.00000017,0.56865579,0.15411937,0.00001146,0.00002756
16483.550000,101325.000000,0.00000185,0.00000002,0.00000033,0.18761051,0.08832442,0.00000709,0.00000017,0.56953985,0.15447676,0.00001139,0.00002760
16493.400000,101325.000000,0.00000182,0.00000002,0.00000032,0.18672969,0.08796781,0.00000704,0.00000017,0.57042075,0.15483341,0.00001131,0.00002765
16503.250000,101325.000000,0.00000180,0.00000002,0.00000032,0.18585204,0.08761195,0.00000698,0.00000017,0.57129849,0.15518930,0.00001123,0.00002770
16513.100000,101325.000000,0.00000177,0.00000002,0.00000032,0.18497755,0.08725685,0.00000693,0.00000017,0.57217307,0.15554444,0.00001115,0.00002774
16522.950000,101325.000000,0.00000174,0.00000002,0.00000031,0.18410622,0.08690251,0.00000687,0.00000017,0.57304447,0.15589881,0.00001107,0.00002779
16532.800000,101325.000000,0.00000172,0.00000002,0.00000031,0.18323807,0.08654894,0.00000682,0.00000017,0.57391271,0.15625241,0.00001100,0.00002784
16542.650000,101325.000000,0.00000170,0.00000002,0.00000030,0.18237309,0.08619614,0.00000676,0.00000017,0.57477778,0.15660524,0.00001092,0.00002788
16552.500000,101325.000000,0.00000167,0.00000002,0.00000030,0.18151127,0.08584413,0.00000671,0.00000016,0.57563967,0.15695729,0.00001084,0.00002793
16562.350000,101325.000000,0.00000165,0.00000002,0.00000030,0.18065263,0.08549290,0.00000666,0.00000016,0.57649839,0.15730855,0.00001077,0.00002797
16572.200000,101325.000000,0.00000162,0.00000002,0.00000029,0.17979716,0.08514246,0.00000661,0.00000016,0.57735394,0.15765902,0.00001069,0.00002802
16582.050000,101325.000000,0.00000160,0.00000002,0.00000029,0.17894487,0.08479281,0.00000655,0.00000016,0.57820631,0.15800870,0.00001062,0.00002806
16591.900000,101325.000000,0.00000158,0.00000002,0.00000029,0.17809575,0.08444397,0.00000650,0.00000016,0.57905551,0.15835757,0.00001054,0.00002811
16601.750000,101325.000000,0.00000156,0.00000002,0.00000028,0.17724980,0.08409593,0.00000645,0.00000016,0.57990153,0.15870564,0.00001047,0.00002816
16611.600000,101325.000000,0.00000153,0.00000002,0.00000028,0.17640703,0.08374870,0.00000640,0.00000016,0.58074438,0.15905290,0.00001040,0.00002820
16621.450000,101325.000000,0.00000151,0.00000002,0.00000027,0.17556744,0.08340229,0.00000635,0.00000016,0.58158405,0.15939934,0.00001032,0.00002824
16631.300000,101325.000000,0.00000149,0.00000002,0.00000027,0.17473102,0.08305669,0.00000630,0.00000016,0.58242054,0.15974497,0.00001025,0.00002829
16641.150000,101325.000000,0.00000147,0.00000002,0.00000027,0.17389777,0.08271192,0.00000625,0.00000016,0.58325386,0.16008977,0.00001018,0.00002833
16651.000000,101325.000000,0.00000145,0.00000002,0.00000026,0.17306770,0.08236798,0.00000620,0.00000015,0.58408400,0.16043374,0.00001011,0.00002838
16660.850000,101325.000000,0.00000143,0.00000002,0.00000026,0.17224081,0.08202488,0.00000615,0.00000015,0.58491097,0.16077687,0.00001004,0.00002842
16670.700000,101325.000000,0.00000141,0.00000002,0.00000026,0.17141709,0.08168261,0.00000610,0.00000015,0.58573476,0.16111917,0.00000997,0.00002847
16680.550000,101325.000000,0.00000139,0.00000002,0.00000025,0.17059654,0.08134119,0.00000605,0.00000015,0.58655538,0.16146062,0.00000990,0.00002851
16690.400000,101325.000000,0.00000137,0.00000002,0.00000025,0.16977916,0.08100061,0.00000601,0.00000015,0.58737283,0.16180123,0.00000983,0.00002855
16700.250000,101325.000000,0.00000135,0.00000002,0.00000025,0.16896496,0.08066088,0.00000596,0.00000015,0.58818710,0.16214098,0.00000976,0.00002860
16710.100000,101325.000000,0.00000133,0.00000002,0.00000024,0.16815392,0.08032201,0.00000591,0.00000015,0.58899821,0.16247988,0.00000969,0.00002864
16719.950000,101325.000000,0.00000131,0.00000002,0.00000024,0.16734605,0.07998400,0.00000586,0.00000015,0.58980614,0.16281792,0.00000962,0.00002868
16729.800000,101325.000000,0.00000129,0.00000002,0.00000024,0.16654135,0.07964686,0.00000582,0.00000015,0.59061091,0.16315509,0.00000955,0.00002873
16739.650000,101325.000000,0.00000127,0.00000002,0.00000023,0.16573982,0.07931058,0.00000577,0.00000015,0.59141251,0.16349139,0.00000949,0.00002877
16749.500000,101325.000000,0.00000125,0.00000002,0.00000023,0.16494145,0.07897518,0.00000572,0.00000014,0.59221095,0.16382682,0.00000942,0.00002881
16759.350000,101325.000000,0.00000124,0.00000002,0.00000023,0.16414624,0.07864065,0.00000568,0.00000014,0.59300622,0.16416138,0.00000935,0.00002886
16769.200000,101325.000000,0.00000122,0.00000002,0.00000023,0.16335419,0.07830700,0.00000563,0.00000014,0.59379833,0.16449506,0.00000929,0.00002890
16779.050000,101325.000000,0.00000120,0.00000002,0.00000022,0.16256530,0.07797423,0.00000559,0.00000014,0.59458729,0.16482785,0.00000922,0.00002894
16788.900000,101325.000000,0.00000118,0.00000002,0.00000022,0.16177956,0.07764236,0.00000554,0.00000014,0.59537309,0.16515975,0.00000916,0.00002898
16798.750000,101325.000000,0.00000117,0.00000002,0.00000022,0.16099698,0.07731137,0.00000550,0.00000014,0.59615573,0.16549076,0.00000909,0.00002902
16808.600000,101325.000000,0.00000115,0.00000002,0.00000021,0.16021755,0.07698128,0.00000546,0.00000014,0.59693522,0.16582088,0.00000903,0.00002907
16818.450000,101325.000000,0.00000113,0.00000002,0.00000021,0.15944127,0.07665209,0.00000541,0.00000014,0.59771157,0.16615009,0.00000896,0.00002911
16828.300000,101325.000000,0.00000112,0.00000002,0.00000021,0.15866813,0.07632380,0.00000537,0.00000014,0.59848477,0.16647841,0.00000890,0.00002915
16838.150000,101325.000000,0.00000110,0.00000002,0.00000021,0.15789813,0.07599642,0.00000533,0.00000014,0.59925483,0.16680582,0.00000884,0.00002919
16848.000000,101325.000000,0.00000109,0.00000002,0.00000020,0.15713127,0.07566994,0.00000528,0.00000014,0.60002174,0.16713232,0.00000877,0.00002923
16857.850000,101325.000000,0.00000107,0.00000002,0.00000020,0.15636755,0.07534438,0.00000524,0.00000014,0.60078552,0.16745791,0.00000871,0.00002927
16867.700000,101325.000000,0.00000105,0.00000002,0.00000020,0.15560696,0.07501973,0.00000520,0.00000013,0.60154617,0.16778258,0.00000865,0.00002931
16877.550000,101325.000000,0.00000104,0.00000002,0.00000019,0.15484950,0.07469600,0.00000516,0.00000013,0.60230369,0.16810633,0.00000859,0.00002935
16887.400000,101325.000000,0.00000102,0.00000002,0.00000019,0.15409516,0.07437319,0.00000511,0.00000013,0.60305808,0.16842916,0.00000853,0.00002940
16897.250000,101325.000000,0.00000101,0.00000002,0.00000019,0.15334395,0.07405131,0.00000507,0.00000013,0.60380935,0.16875107,0.00000847,0.00002944
16907.100000,101325.000000,0.00000100,0.00000002,0.00000019,0.15259585,0.07373035,0.00000503,0.00000013,0.60455750,0.16907205,0.00000841,0.00002948
16916.950000,101325.000000,0.00000098,0.00000001,0.00000018,0.15185087,0.07341033,0.00000499,0.00000013,0.60530253,0.16939210,0.00000835,0.00002952
16926.800000,101325.000000,0.00000097,0.00000001,0.00000018,0.15110900,0.07309123,0.00000495,0.00000013,0.60604446,0.16971121,0.00000829,0.00002956
16936.650000,101325.000000,0.00000095,0.00000001,0.00000018,0.15037024,0.07277308,0.00000491,0.00000013,0.60678327,0.17002939,0.00000823,0.00002960
16946.500000,101325.000000,0.00000094,0.00000001,0.00000018,0.14963458,0.07245586,0.00000487,0.00000013,0.60751899,0.17034663,0.00000817,0.00002964
16956.350000,101325.000000,0.00000093,0.00000001,0.00000018,0.14890202,0.07213958,0.00000483,0.00000013,0.60825161,0.17066293,0.00000811,0.00002968
16966.200000,101325.000000,0.00000091,0.00000001,0.00000017,0.14817254,0.07182425,0.00000479,0.00000013,0.60898113,0.17097829,0.00000805,0.00002971
16976.050000,101325.000000,0.00000090,0.00000001,0.00000017,0.14744616,0.07150987,0.00000476,0.00000012,0.60970756,0.17129269,0.00000800,0.00002975
16985.900000,101325.000000,0.00000089,0.00000001,0.00000017,0.14672287,0.07119643,0.00000472,0.00000012,0.61043091,0.17160615,0.00000794,0.00002979
16995.750000,101325.000000,0.00000087,0.00000001,0.00000017,0.14600265,0.07088395,0.00000468,0.00000012,0.61115118,0.17191866,0.00000788,0.00002983
17005.600000,101325.000000,0.00000086,0.00000001,0.00000016,0.14528550,0.07057242,0.00000464,0.00000012,0.61186837,0.17223021,0.00000783,0.00002987
17015.450000,101325.000000,0.00000085,0.00000001,0.00000016,0.14457143,0.07026184,0.00000460,0.00000012,0.61258249,0.17254081,0.00000777,0.00002991
17025.300000,101325.000000,0.00000084,0.00000001,0.00000016,0.14386042,0.06995222,0.00000457,0.00000012,0.61329355,0.17285044,0.00000772,0.00002995
17035.150000,101325.000000,0.00000083,0.00000001,0.00000016,0.14315247,0.06964357,0.00000453,0.00000012,0.61400155,0.17315912,0.00000766,0.00002999
17045.000000,101325.000000,0.00000081,0.00000001,0.00000016,0.14244757,0.06933587,0.00000449,0.00000012,0.61470650,0.17346684,0.00000761,0.00003002
17054.850000,101325.000000,0.00000080,0.00000001,0.00000015,0.14174572,0.06902914,0.00000446,0.00000012,0.61540839,0.17377359,0.00000755,0.00003006
17064.700000,101325.000000,0.00000079,0.00000001,0.00000015,0.14104692,0.06872338,0.00000442,0.00000012,0.61610724,0.17407937,0.00000750,0.00003010
17074.550000,101325.000000,0.00000078,0.00000001,0.00000015,0.14035115,0.06841859,0.00000438,0.00000012,0.61680305,0.17438418,0.00000744,0.00003014
17084.400000,101325.000000,0.00000077,0.00000001,0.00000015,0.13965842,0.06811476,0.00000435,0.00000012,0.61749583,0.17468803,0.00000739,0.00003018
17094.250000,101325.000000,0.00000076,0.00000001,0.00000015,0.13896871,0.06781191,0.00000431,0.00000012,0.61818559,0.17499090,0.00000734,0.00003021
17104.100000,101325.000000,0.00000075,0.00000001,0.00000014,0.13828202,0.06751003,0.00000428,0.00000011,0.61887232,0.17529280,0.00000728,0.00003025
17113.950000,101325.000000,0.00000074,0.00000001,0.00000014,0.13759835,0.06720913,0.00000424,0.00000011,0.61955604,0.17559372,0.00000723,0.00003029
17123.800000,101325.000000,0.00000073,0.00000001,0.00000014,0.13691768,0.06690920,0.00000421,0.00000011,0.62023675,0.17589367,0.00000718,0.00003032
17133.650000,101325.000000,0.00000072,0.00000001,0.00000014,0.13624002,0.06661025,0.00000418,0.00000011,0.62091445,0.17619263,0.00000713,0.00003036
17143.500000,101325.000000,0.00000071,0.00000001,0.00000014,0.13556535,0.06631229,0.00000414,0.00000011,0.62158916,0.17649062,0.00000708,0.00003040
17153.350000,101325.000000,0.00000070,0.00000001,0.00000013,0.13489368,0.06601530,0.00000411,0.00000011,0.62226088,0.17678763,0.00000703,0.00003043
17163.200000,101325.000000,0.00000069,0.00000001,0.00000013,0.13422498,0.06571930,0.00000407,0.00000011,0.62292961,0.17708365,0.00000698,0.00003047
17173.050000,101325.000000,0.00000068,0.00000001,0.00000013,0.13355927,0.06542428,0.00000404,0.00000011,0.62359537,0.17737868,0.00000693,0.00003051
17182.900000,101325.000000,0.00000067,0.00000001,0.00000013,0.13289652,0.06513024,0.00000401,0.00000011,0.62425815,0.17767274,0.00000688,0.00003054
17192.750000,101325.000000,0.00000066,0.00000001,0.00000013,0.13223675,0.06483720,0.00000398,0.00000011,0.62491797,0.17796580,0.00000683,0.00003058
17202.600000,101325.000000,0.00000065,0.00000001,0.00000013,0.13157992,0.06454514,0.00000394,0.00000011,0.62557483,0.17825788,0.00000678,0.00003061
17212.450000,101325.000000,0.00000064,0.00000001,0.00000012,0.13092605,0.06425407,0.00000391,0.00000011,0.62622874,0.17854897,0.00000673,0.00003065
17222.300000,101325.000000,0.00000063,0.00000001,0.00000012,0.13027513,0.06396399,0.00000388,0.00000011,0.62687971,0.17883906,0.00000668,0.00003069
17232.150000,101325.000000,0.00000062,0.00000001,0.00000012,0.12962714,0.06367490,0.00000385,0.00000010,0.62752774,0.17912817,0.00000663,0.00003072
17242.000000,101325.000000,0.00000061,0.00000001,0.00000012,0.12898208,0.06338680,0.00000382,0.00000010,0.62817284,0.17941629,0.00000659,0.00003076
17251.850000,101325.000000,0.00000060,0.00000001,0.00000012,0.12833994,0.06309969,0.00000378,0.00000010,0.62881501,0.17970341,0.00000654,0.00003079
17261.700000,101325.000000,0.00000059,0.00000001,0.00000012,0.12770072,0.06281358,0.00000375,0.00000010,0.62945427,0.17998954,0.00000649,0.00003083
17271.550000,101325.000000,0.00000059,0.00000001,0.00000011,0.12706441,0.06252847,0.00000372,0.00000010,0.63009061,0.18027467,0.00000645,0.00003086
17281.400000,101325.000000,0.00000058,0.00000001,0.00000011,0.12643100,0.06224434,0.00000369,0.00000010,0.63072406,0.18055881,0.00000640,0.00003089
17291.250000,101325.000000,0.00000057,0.00000001,0.00000011,0.12580049,0.06196122,0.00000366,0.00000010,0.63135461,0.18084195,0.00000635,0.00003093
17301.100000,101325.000000,0.00000056,0.00000001,0.00000011,0.12517286,0.06167909,0.00000363,0.00000010,0.63198227,0.18112410,0.00000631,0.00003096
17310.950000,101325.000000,0.00000055,0.00000001,0.00000011,0.12454811,0.06139795,0.00000360,0.00000010,0.63260705,0.18140525,0.00000626,0.00003100
17320.800000,101325.000000,0.00000055,0.00000001,0.00000011,0.12392624,0.06111782,0.00000357,0.00000010,0.63322896,0.18168540,0.00000622,0.00003103
17330.650000,101325.000000,0.00000054,0.00000001,0.00000011,0.12330723,0.06083868,0.00000354,0.00000010,0.63384801,0.18196456,0.00000617,0.00003107
17340.500000,101325.000000,0.00000053,0.00000001,0.00000010,0.12269107,0.06056054,0.00000352,0.00000010,0.63446419,0.18224271,0.00000613,0.00003110
17350.350000,101325.000000,0.00000052,0.00000001,0.00000010,0.12207777,0.06028340,0.00000349,0.00000010,0.63507753,0.18251987,0.00000608,0.00003113
17360.200000,101325.000000,0.00000052,0.00000001,0.00000010,0.12146731,0.06000725,0.00000346,0.00000010,0.63568802,0.18279603,0.00000604,0.00003117
17370.050000,101325.000000,0.00000051,0.00000001,0.00000010,0.12085968,0.05973211,0.00000343,0.00000010,0.63629568,0.18307119,0.00000600,0.00003120
17379.900000,101325.000000,0.00000050,0.00000001,0.00000010,0.12025488,0.05945796,0.00000340,0.00000009,0.63690052,0.18334535,0.00000595,0.00003123
17389.750000,101325.000000,0.00000049,0.00000001,0.00000010,0.11965290,0.05918482,0.00000337,0.00000009,0.63750253,0.18361851,0.00000591,0.00003127
17399.600000,101325.000000,0.00000049,0.00000001,0.00000010,0.11905373,0.05891267,0.00000335,0.00000009,0.63810174,0.18389067,0.00000587,0.00003130
17409.450000,101325.000000,0.00000048,0.00000001,0.00000010,0.11845736,0.05864152,0.00000332,0.00000009,0.63869814,0.18416183,0.00000583,0.00003133
17419.300000,101325.000000,0.00000047,0.00000001,0.00000009,0.11786378,0.05837138,0.00000329,0.00000009,0.63929174,0.18443199,0.00000578,0.00003136
17429.150000,101325.000000,0.00000047,0.00000001,0.00000009,0.11727299,0.05810223,0.00000326,0.00000009,0.63988256,0.18470116,0.00000574,0.00003140
17439.000000,101325.000000,0.00000046,0.00000001,0.00000009,0.11668498,0.05783408,0.00000324,0.00000009,0.64047061,0.18496932,0.00000570,0.00003143
17448.850000,101325.000000,0.00000045,0.00000001,0.00000009,0.11609974,0.05756693,0.00000321,0.00000009,0.64105588,0.18523648,0.00000566,0.00003146
17458.700000,101325.000000,0.00000045,0.00000001,0.00000009,0.11551726,0.05730078,0.00000319,0.00000009,0.64163838,0.18550265,0.00000562,0.00003149
17468.550000,101325.000000,0.00000044,0.00000001,0.00000009,0.11493754,0.05703563,0.00000316,0.00000009,0.64221814,0.18576781,0.00000558,0.00003152
17478.400000,101325.000000,0.00000043,0.00000001,0.00000009,0.11436055,0.05677148,0.00000313,0.00000009,0.64279515,0.18603198,0.00000554,0.00003156
17488.250000,101325.000000,0.00000043,0.00000001,0.00000009,0.11378631,0.05650832,0.00000311,0.00000009,0.64336942,0.18629515,0.00000550,0.00003159
17498.100000,101325.000000,0.00000042,0.00000001,0.00000008,0.11321480,0.05624616,0.00000308,0.00000009,0.64394096,0.18655732,0.00000546,0.00003162
17507.950000,101325.000000,0.00000042,0.00000001,0.00000008,0.11264600,0.05598500,0.00000306,0.00000009,0.64450979,0.18681849,0.00000542,0.00003165
17517.800000,101325.000000,0.00000041,0.00000001,0.00000008,0.11207992,0.05572484,0.00000303,0.00000009,0.64507590,0.18707867,0.00000538,0.00003168
17527.650000,101325.000000,0.00000040,0.00000001,0.00000008,0.11151654,0.05546567,0.00000301,0.00000009,0.64563931,0.18733785,0.00000534,0.00003171
17537.500000,101325.000000,0.00000040,0.00000001,0.00000008,0.11095585,0.05520750,0.00000298,0.00000008,0.64620002,0.18759603,0.00000530,0.00003174
17547.350000,101325.000000,0.00000039,0.00000001,0.00000008,0.11039785,0.05495033,0.00000296,0.00000008,0.64675805,0.18785322,0.00000526,0.00003177
17557.200000,101325.000000,0.00000039,0.00000001,0.00000008,0.10984253,0.05469415,0.00000293,0.00000008,0.64731340,0.18810941,0.00000523,0.00003180
17567.050000,101325.000000,0.00000038,0.00000001,0.00000008,0.10928987,0.05443896,0.00000291,0.00000008,0.64786608,0.18836461,0.00000519,0.00003183
17576.900000,101325.000000,0.00000038,0.00000001,0.00000008,0.10873988,0.05418477,0.00000289,0.00000008,0.64841610,0.18861882,0.00000515,0.00003186
17586.750000,101325.000000,0.00000037,0.00000001,0.00000007,0.10819253,0.05393156,0.00000286,0.00000008,0.64896347,0.18887203,0.00000511,0.00003189
17596.600000,101325.000000,0.00000037,0.00000001,0.00000007,0.10764783,0.05367936,0.00000284,0.00000008,0.64950819,0.18912425,0.00000508,0.00003192
17606.450000,101325.000000,0.00000036,0.00000001,0.00000007,0.10710576,0.05342814,0.00000281,0.00000008,0.65005029,0.18937548,0.00000504,0.00003195
17616.300000,101325.000000,0.00000036,0.00000001,0.00000007,0.10656632,0.05317791,0.00000279,0.00000008,0.65058975,0.18962572,0.00000500,0.00003198
17626.150000,101325.000000,0.00000035,0.00000001,0.00000007,0.10602949,0.05292867,0.00000277,0.00000008,0.65112661,0.18987498,0.00000497,0.00003201
17636.000000,101325.000000,0.00000035,0.00000001,0.00000007,0.10549527,0.05268042,0.00000275,0.00000008,0.65166085,0.19012324,0.00000493,0.00003204
17645.850000,101325.000000,0.00000034,0.00000001,0.00000007,0.10496365,0.05243315,0.00000272,0.00000008,0.65219250,0.19037051,0.00000490,0.00003207
17655.700000,101325.000000,0.00000034,0.00000001,0.00000007,0.10443462,0.05218688,0.00000270,0.00000008,0.65272155,0.19061680,0.00000486,0.00003210
17665.550000,101325.000000,0.00000033,0.00000001,0.00000007,0.10390816,0.05194158,0.00000268,0.00000008,0.65324803,0.19086211,0.00000483,0.00003213
17675.400000,101325.000000,0.00000033,0.00000001,0.00000007,0.10338428,0.05169727,0.00000266,0.00000008,0.65377193,0.19110643,0.00000479,0.00003216
17685.250000,101325.000000,0.00000032,0.00000001,0.00000007,0.10286296,0.05145395,0.00000264,0.00000008,0.65429328,0.19134977,0.00000476,0.00003219
17695.100000,101325.000000,0.00000032,0.00000001,0.00000006,0.10234419,0.05121160,0.00000261,0.00000008,0.65481207,0.19159212,0.00000472,0.00003222
17704.950000,101325.000000,0.00000031,0.00000001,0.00000006,0.10182797,0.05097024,0.00000259,0.00000007,0.65532831,0.19183350,0.00000469,0.00003225
17714.800000,101325.000000,0.00000031,0.00000001,0.00000006,0.10131428,0.05072985,0.00000257,0.00000007,0.65584202,0.19207389,0.00000466,0.00003227
17724.650000,101325.000000,0.00000030,0.00000001,0.00000006,0.10080312,0.05049045,0.00000255,0.00000007,0.65635320,0.19231331,0.00000462,0.00003230
17734.500000,101325.000000,0.00000030,0.00000001,0.00000006,0.10029448,0.05025202,0.00000253,0.00000007,0.65686187,0.19255175,0.00000459,0.00003233
17744.350000,101325.000000,0.00000030,0.00000001,0.00000006,0.09978834,0.05001456,0.00000251,0.00000007,0.65736803,0.19278922,0.00000456,0.00003236
17754.200000,101325.000000,0.00000029,0.00000001,0.00000006,0.09928470,0.04977808,0.00000249,0.00000007,0.65787169,0.19302571,0.00000452,0.00003239
17764.050000,101325.000000,0.00000029,0.00000001,0.00000006,0.09878355,0.04954257,0.00000247,0.00000007,0.65837286,0.19326123,0.00000449,0.00003241
17773.900000,101325.000000,0.00000028,0.00000001,0.00000006,0.09828488,0.04930803,0.00000245,0.00000007,0.65887155,0.19349578,0.00000446,0.00003244
17783.750000,101325.000000,0.00000028,0.00000001,0.00000006,0.09778868,0.04907446,0.00000243,0.00000007,0.65936777,0.19372936,0.00000443,0.00003247
17793.600000,101325.000000,0.00000028,0.00000001,0.00000006,0.09729495,0.04884186,0.00000241,0.00000007,0.65986152,0.19396197,0.00000439,0.00003250
17803.450000,101325.000000,0.00000027,0.00000000,0.00000006,0.09680366,0.04861023,0.00000239,0.00000007,0.66035283,0.19419361,0.00000436,0.00003252
17813.300000,101325.000000,0.00000027,0.00000000,0.00000006,0.09631482,0.04837956,0.00000237,0.00000007,0.66084169,0.19442429,0.00000433,0.00003255
17823.150000,101325.000000,0.00000026,0.00000000,0.00000005,0.09582841,0.04814985,0.00000235,0.00000007,0.66132811,0.19465400,0.00000430,0.00003258
17833.000000,101325.000000,0.00000026,0.00000000,0.00000005,0.09534443,0.04792111,0.00000233,0.00000007,0.66181211,0.19488276,0.00000427,0.00003260
17842.850000,101325.000000,0.00000026,0.00000000,0.00000005,0.09486286,0.04769332,0.00000231,0.00000007,0.66229370,0.19511055,0.00000424,0.00003263
17852.700000,101325.000000,0.00000025,0.00000000,0.00000005,0.09438370,0.04746650,0.00000229,0.00000007,0.66277288,0.19533739,0.00000421,0.00003266
17862.550000,101325.000000,0.00000025,0.00000000,0.00000005,0.09390694,0.04724063,0.00000227,0.00000007,0.66324966,0.19556327,0.00000418,0.00003268
17872.400000,101325.000000,0.00000025,0.00000000,0.00000005,0.09343256,0.04701572,0.00000225,0.00000007,0.66372405,0.19578819,0.00000415,0.00003271
17882.250000,101325.000000,0.00000024,0.00000000,0.00000005,0.09296056,0.04679175,0.00000223,0.00000007,0.66419607,0.19601216,0.00000412,0.00003274
17892.100000,101325.000000,0.00000024,0.00000000,0.00000005,0.09249094,0.04656874,0.00000222,0.00000007,0.66466572,0.19623518,0.00000409,0.00003276
17901.950000,101325.000000,0.00000024,0.00000000,0.00000005,0.09202367,0.04634668,0.00000220,0.00000006,0.66513300,0.19645725,0.00000406,0.00003279
17911.800000,101325.000000,0.00000023,0.00000000,0.00000005,0.09155875,0.04612557,0.00000218,0.00000006,0.66559794,0.19667837,0.00000403,0.00003281
17921.650000,101325.000000,0.00000023,0.00000000,0.00000005,0.09109617,0.04590540,0.00000216,0.00000006,0.66606053,0.19689855,0.00000400,0.00003284
17931.500000,101325.000000,0.00000023,0.00000000,0.00000005,0.09063592,0.04568618,0.00000214,0.00000006,0.66652080,0.19711778,0.00000397,0.00003286
17941.350000,101325.000000,0.00000022,0.00000000,0.00000005,0.09017800,0.04546790,0.00000213,0.00000006,0.66697874,0.19733607,0.00000394,0.00003289
17951.200000,101325.000000,0.00000022,0.00000000,0.00000005,0.08972239,0.04525055,0.00000211,0.00000006,0.66743436,0.19755342,0.00000392,0.00003292
17961.050000,101325.000000,0.00000022,0.00000000,0.00000005,0.08926908,0.04503415,0.00000209,0.00000006,0.66788769,0.19776983,0.00000389,0.00003294
17970.900000,101325.000000,0.00000021,0.00000000,0.00000004,0.08881807,0.04481868,0.00000207,0.00000006,0.66833872,0.19798531,0.00000386,0.00003297
17980.750000,101325.000000,0.00000021,0.00000000,0.00000004,0.08836934,0.04460415,0.00000206,0.00000006,0.66878746,0.19819985,0.00000383,0.00003299
17990.600000,101325.000000,0.00000021,0.00000000,0.00000004,0.08792289,0.04439054,0.00000204,0.00000006,0.66923393,0.19841346,0.00000380,0.00003302
18000.450000,101325.000000,0.00000021,0.00000000,0.00000004,0.08747870,0.04417787,0.00000202,0.00000006,0.66967813,0.19862614,0.00000378,0.00003304
18010.300000,101325.000000,0.00000020,0.00000000,0.00000004,0.08703677,0.04396613,0.00000201,0.00000006,0.67012007,0.19883790,0.00000375,0.00003306
18020.150000,101325.000000,0.00000020,0.00000000,0.00000004,0.08659709,0.04375531,0.00000199,0.00000006,0.67055977,0.19904873,0.00000372,0.00003309
18030.000000,101325.000000,0.00000020,0.00000000,0.00000004,0.08615965,0.04354541,0.00000197,0.00000006,0.67099723,0.19925863,0.00000370,0.00003311
18039.850000,101325.000000,0.00000019,0.00000000,0.00000004,0.08572443,0.04333643,0.00000196,0.00000006,0.67143246,0.19946761,0.00000367,0.00003314
18049.700000,101325.000000,0.00000019,0.00000000,0.00000004,0.08529144,0.04312838,0.00000194,0.00000006,0.67186547,0.19967568,0.00000364,0.00003316
18059.550000,101325.000000,0.00000019,0.00000000,0.00000004,0.08486065,0.04292124,0.00000193,0.00000006,0.67229627,0.19988282,0.00000362,0.00003319
18069.400000,101325.000000,0.00000019,0.00000000,0.00000004,0.08443207,0.04271501,0.00000191,0.00000006,0.67272486,0.20008906,0.00000359,0.00003321
18079.250000,101325.000000,0.00000018,0.00000000,0.00000004,0.08400568,0.04250970,0.00000189,0.00000006,0.67315127,0.20029438,0.00000357,0.00003323
18089.100000,101325.000000,0.00000018,0.00000000,0.00000004,0.08358147,0.04230530,0.00000188,0.00000006,0.67357549,0.20049879,0.00000354,0.00003326
18098.950000,101325.000000,0.00000018,0.00000000,0.00000004,0.08315943,0.04210180,0.00000186,0.00000006,0.67399754,0.20070229,0.00000352,0.00003328
18108.800000,101325.000000,0.00000018,0.00000000,0.00000004,0.08273956,0.04189921,0.00000185,0.00000006,0.67441743,0.20090489,0.00000349,0.00003330
18118.650000,101325.000000,0.00000017,0.00000000,0.00000004,0.08232184,0.04169753,0.00000183,0.00000006,0.67483516,0.20110658,0.00000347,0.00003333
18128.500000,101325.000000,0.00000017,0.00000000,0.00000004,0.08190627,0.04149674,0.00000182,0.00000005,0.67525075,0.20130737,0.00000344,0.00003335
