T [K],Y(N2),Y(O2),Y(NO),Y(N),Y(O),Y(NO+),Y(e-)
10273.18659330,0.00479087,0.00000362,0.00016822,0.75047149,0.24058307,0.00398265,0.00000007
10283.04152076,0.00473587,0.00000360,0.00016688,0.75052251,0.24057855,0.00399252,0.00000007
10292.89644822,0.00468160,0.00000358,0.00016555,0.75057279,0.24057401,0.00400241,0.00000007
10302.75137569,0.00462804,0.00000356,0.00016423,0.75062234,0.24056946,0.00401230,0.00000007
10312.60630315,0.00457518,0.00000354,0.00016293,0.75067119,0.24056489,0.00402221,0.00000007
10322.46123062,0.00452302,0.00000352,0.00016163,0.75071932,0.24056031,0.00403212,0.00000007
10332.31615808,0.00447154,0.00000350,0.00016035,0.75076677,0.24055573,0.00404205,0.00000007
10342.17108554,0.00442073,0.00000347,0.00015909,0.75081353,0.24055112,0.00405198,0.00000007
10352.02601301,0.00437059,0.00000345,0.00015783,0.75085962,0.24054651,0.00406193,0.00000007
10361.88094047,0.00432110,0.00000343,0.00015659,0.75090504,0.24054189,0.00407188,0.00000007
10371.73586793,0.00427226,0.00000341,0.00015535,0.75094981,0.24053725,0.00408185,0.00000007
10381.59079540,0.00422405,0.00000339,0.00015413,0.75099393,0.24053260,0.00409182,0.00000007
10391.44572286,0.00417646,0.00000337,0.00015292,0.75103741,0.24052794,0.00410181,0.00000007
10401.30065033,0.00412949,0.00000335,0.00015173,0.75108027,0.24052327,0.00411181,0.00000008
10411.15557779,0.00408314,0.00000334,0.00015054,0.75112251,0.24051858,0.00412181,0.00000008
10421.01050525,0.00403738,0.00000332,0.00014937,0.75116415,0.24051389,0.00413183,0.00000008
10430.86543272,0.00399221,0.00000330,0.00014820,0.75120518,0.24050918,0.00414186,0.00000008
10440.72036018,0.00394762,0.00000328,0.00014705,0.75124562,0.24050446,0.00415190,0.00000008
10450.57528764,0.00390361,0.00000326,0.00014591,0.75128547,0.24049973,0.00416195,0.00000008
10460.43021511,0.00386016,0.00000324,0.00014478,0.75132475,0.24049499,0.00417201,0.00000008
10470.28514257,0.00381727,0.00000322,0.00014366,0.75136347,0.24049023,0.00418208,0.00000008
10480.14007004,0.00377493,0.00000320,0.00014255,0.75140162,0.24048547,0.00419216,0.00000008
10489.99499750,0.00373313,0.00000318,0.00014145,0.75143922,0.24048069,0.00420225,0.00000008
10499.84992496,0.00369186,0.00000317,0.00014036,0.75147628,0.24047591,0.00421235,0.00000008
10509.70485243,0.00365112,0.00000315,0.00013928,0.75151280,0.24047111,0.00422246,0.00000008
10519.55977989,0.00361090,0.00000313,0.00013821,0.75154880,0.24046630,0.00423259,0.00000008
10529.41470735,0.00357119,0.00000311,0.00013716,0.75158427,0.24046148,0.00424272,0.00000008
10539.26963482,0.00353198,0.00000309,0.00013611,0.75161923,0.24045664,0.00425286,0.00000008
10549.12456228,0.00349327,0.00000308,0.00013507,0.75165369,0.24045180,0.00426302,0.00000008
10558.97948974,0.00345505,0.00000306,0.00013404,0.75168764,0.24044695,0.00427319,0.00000008
10568.83441721,0.00341732,0.00000304,0.00013302,0.75172110,0.24044208,0.00428336,0.00000008
10578.68934467,0.00338006,0.00000302,0.00013201,0.75175408,0.24043720,0.00429355,0.00000008
10588.54427214,0.00334327,0.00000301,0.00013101,0.75178657,0.24043232,0.00430375,0.00000008
10598.39919960,0.00330694,0.00000299,0.00013001,0.75181860,0.24042742,0.00431396,0.00000008
10608.25412706,0.00327107,0.00000297,0.00012903,0.75185016,0.24042251,0.00432418,0.00000008
10618.10905453,0.00323565,0.00000296,0.00012806,0.75188126,0.24041759,0.00433441,0.00000008
10627.96398199,0.00320067,0.00000294,0.00012709,0.75191190,0.24041266,0.00434465,0.00000008
10637.81890945,0.00316613,0.00000292,0.00012614,0.75194210,0.24040772,0.00435491,0.00000008
10647.67383692,0.00313202,0.00000291,0.00012519,0.75197186,0.24040277,0.00436517,0.00000008
10657.52876438,0.00309834,0.00000289,0.00012425,0.75200119,0.24039780,0.00437545,0.00000008
10667.38369185,0.00306507,0.00000288,0.00012332,0.75203008,0.24039283,0.00438574,0.00000008
10677.23861931,0.00303222,0.00000286,0.00012240,0.75205856,0.24038785,0.00439603,0.00000008
10687.09354677,0.00299978,0.00000284,0.00012149,0.75208661,0.24038285,0.00440634,0.00000008
10696.94847424,0.00296774,0.00000283,0.00012058,0.75211426,0.24037785,0.00441666,0.00000008
10706.80340170,0.00293609,0.00000281,0.00011968,0.75214150,0.24037283,0.00442699,0.00000008
10716.65832916,0.00290484,0.00000280,0.00011880,0.75216834,0.24036781,0.00443734,0.00000008
10726.51325663,0.00287397,0.00000278,0.00011791,0.75219479,0.24036277,0.00444769,0.00000008
10736.36818409,0.00284349,0.00000277,0.00011704,0.75222084,0.24035772,0.00445806,0.00000008
10746.22311156,0.00281337,0.00000275,0.00011618,0.75224651,0.24035267,0.00446843,0.00000008
10756.07803902,0.00278363,0.00000274,0.00011532,0.75227181,0.24034760,0.00447882,0.00000008
10765.93296648,0.00275425,0.00000272,0.00011447,0.75229673,0.24034252,0.00448922,0.00000008
10775.78789395,0.00272523,0.00000271,0.00011363,0.75232128,0.24033744,0.00449963,0.00000008
10785.64282141,0.00269657,0.00000269,0.00011280,0.75234547,0.24033234,0.00451005,0.00000008
10795.49774887,0.00266826,0.00000268,0.00011197,0.75236930,0.24032723,0.00452049,0.00000008
10805.35267634,0.00264029,0.00000266,0.00011115,0.75239277,0.24032211,0.00453093,0.00000008
10815.20760380,0.00261266,0.00000265,0.00011034,0.75241590,0.24031698,0.00454139,0.00000008
10825.06253127,0.00258537,0.00000263,0.00010953,0.75243868,0.24031185,0.00455186,0.00000008
10834.91745873,0.00255841,0.00000262,0.00010874,0.75246112,0.24030670,0.00456234,0.00000008
10844.77238619,0.00253177,0.00000261,0.00010795,0.75248322,0.24030154,0.00457283,0.00000008
10854.62731366,0.00250546,0.00000259,0.00010716,0.75250500,0.24029637,0.00458333,0.00000008
10864.48224112,0.00247947,0.00000258,0.00010639,0.75252645,0.24029119,0.00459385,0.00000008
10874.33716858,0.00245379,0.00000256,0.00010562,0.75254757,0.24028600,0.00460437,0.00000008
10884.19209605,0.00242842,0.00000255,0.00010485,0.75256838,0.24028080,0.00461491,0.00000008
10894.04702351,0.00240335,0.00000254,0.00010410,0.75258888,0.24027560,0.00462546,0.00000008
10903.90195098,0.00237858,0.00000252,0.00010335,0.75260906,0.24027038,0.00463602,0.00000008
10913.75687844,0.00235412,0.00000251,0.00010261,0.75262894,0.24026515,0.00464659,0.00000008
10923.61180590,0.00232994,0.00000250,0.00010187,0.75264852,0.24025991,0.00465718,0.00000009
10933.46673337,0.00230606,0.00000248,0.00010114,0.75266780,0.24025466,0.00466778,0.00000009
10943.32166083,0.00228245,0.00000247,0.00010042,0.75268679,0.24024940,0.00467838,0.00000009
10953.17658829,0.00225913,0.00000246,0.00009970,0.75270548,0.24024414,0.00468901,0.00000009
10963.03151576,0.00223609,0.00000244,0.00009899,0.75272389,0.24023886,0.00469964,0.00000009
10972.88644322,0.00221332,0.00000243,0.00009828,0.75274202,0.24023357,0.00471028,0.00000009
10982.74137069,0.00219083,0.00000242,0.00009759,0.75275987,0.24022828,0.00472094,0.00000009
10992.59629815,0.00216859,0.00000241,0.00009689,0.75277745,0.24022297,0.00473161,0.00000009
11002.45122561,0.00214662,0.00000239,0.00009621,0.75279475,0.24021765,0.00474229,0.00000009
11012.30615308,0.00212492,0.00000238,0.00009553,0.75281178,0.24021233,0.00475298,0.00000009
11022.16108054,0.00210346,0.00000237,0.00009485,0.75282856,0.24020699,0.00476368,0.00000009
11032.01600800,0.00208226,0.00000236,0.00009418,0.75284507,0.24020165,0.00477440,0.00000009
11041.87093547,0.00206131,0.00000234,0.00009352,0.75286132,0.24019629,0.00478513,0.00000009
11051.72586293,0.00204061,0.00000233,0.00009286,0.75287732,0.24019093,0.00479587,0.00000009
11061.58079040,0.00202014,0.00000232,0.00009221,0.75289306,0.24018555,0.00480662,0.00000009
11071.43571786,0.00199992,0.00000231,0.00009157,0.75290856,0.24018017,0.00481739,0.00000009
11081.29064532,0.00197993,0.00000229,0.00009093,0.75292382,0.24017477,0.00482817,0.00000009
11091.14557279,0.00196018,0.00000228,0.00009029,0.75293883,0.24016937,0.00483896,0.00000009
11101.00050025,0.00194066,0.00000227,0.00008966,0.75295360,0.24016396,0.00484976,0.00000009
11110.85542771,0.00192136,0.00000226,0.00008904,0.75296814,0.24015854,0.00486057,0.00000009
11120.71035518,0.00190229,0.00000225,0.00008842,0.75298245,0.24015311,0.00487140,0.00000009
11130.56528264,0.00188344,0.00000224,0.00008780,0.75299653,0.24014766,0.00488224,0.00000009
11140.42021011,0.00186481,0.00000222,0.00008720,0.75301038,0.24014221,0.00489309,0.00000009
11150.27513757,0.00184639,0.00000221,0.00008659,0.75302400,0.24013675,0.00490395,0.00000009
11160.13006503,0.00182819,0.00000220,0.00008600,0.75303741,0.24013129,0.00491483,0.00000009
11169.98499250,0.00181019,0.00000219,0.00008540,0.75305060,0.24012581,0.00492572,0.00000009
11179.83991996,0.00179241,0.00000218,0.00008481,0.75306357,0.24012032,0.00493662,0.00000009
11189.69484742,0.00177482,0.00000217,0.00008423,0.75307633,0.24011482,0.00494753,0.00000009
11199.54977489,0.00175744,0.00000216,0.00008365,0.75308888,0.24010931,0.00495846,0.00000009
11209.40470235,0.00174026,0.00000215,0.00008308,0.75310122,0.24010380,0.00496940,0.00000009
11219.25962981,0.00172328,0.00000214,0.00008251,0.75311336,0.24009827,0.00498035,0.00000009
11229.11455728,0.00170649,0.00000212,0.00008195,0.75312529,0.24009274,0.00499132,0.00000009
11238.96948474,0.00168989,0.00000211,0.00008139,0.75313703,0.24008719,0.00500229,0.00000009
11248.82441221,0.00167348,0.00000210,0.00008084,0.75314857,0.24008164,0.00501328,0.00000009
11258.67933967,0.00165726,0.00000209,0.00008029,0.75315991,0.24007608,0.00502429,0.00000009
11268.53426713,0.00164122,0.00000208,0.00007974,0.75317106,0.24007050,0.00503530,0.00000009
11278.38919460,0.00162536,0.00000207,0.00007920,0.75318202,0.24006492,0.00504633,0.00000009
11288.24412206,0.00160969,0.00000206,0.00007867,0.75319279,0.24005933,0.00505737,0.00000009
11298.09904952,0.00159419,0.00000205,0.00007813,0.75320338,0.24005373,0.00506842,0.00000009
11307.95397699,0.00157886,0.00000204,0.00007761,0.75321378,0.24004812,0.00507949,0.00000009
11317.80890445,0.00156371,0.00000203,0.00007708,0.75322401,0.24004250,0.00509057,0.00000009
11327.66383192,0.00154873,0.00000202,0.00007657,0.75323405,0.24003687,0.00510166,0.00000009
11337.51875938,0.00153392,0.00000201,0.00007605,0.75324392,0.24003123,0.00511277,0.00000009
11347.37368684,0.00151927,0.00000200,0.00007554,0.75325361,0.24002559,0.00512389,0.00000009
11357.22861431,0.00150479,0.00000199,0.00007504,0.75326314,0.24001993,0.00513502,0.00000009
11367.08354177,0.00149047,0.00000198,0.00007454,0.75327249,0.24001427,0.00514616,0.00000009
11376.93846923,0.00147631,0.00000197,0.00007404,0.75328167,0.24000859,0.00515732,0.00000009
11386.79339670,0.00146231,0.00000196,0.00007354,0.75329069,0.24000291,0.00516849,0.00000009
11396.64832416,0.00144847,0.00000195,0.00007306,0.75329954,0.23999722,0.00517968,0.00000009
11406.50325163,0.00143477,0.00000194,0.00007257,0.75330823,0.23999151,0.00519087,0.00000009
11416.35817909,0.00142123,0.00000193,0.00007209,0.75331676,0.23998580,0.00520208,0.00000010
11426.21310655,0.00140785,0.00000192,0.00007161,0.75332514,0.23998008,0.00521331,0.00000010
11436.06803402,0.00139461,0.00000191,0.00007114,0.75333335,0.23997435,0.00522454,0.00000010
11445.92296148,0.00138151,0.00000190,0.00007067,0.75334141,0.23996861,0.00523579,0.00000010
11455.77788894,0.00136856,0.00000190,0.00007020,0.75334932,0.23996286,0.00524706,0.00000010
11465.63281641,0.00135575,0.00000189,0.00006974,0.75335708,0.23995711,0.00525833,0.00000010
11475.48774387,0.00134309,0.00000188,0.00006928,0.75336469,0.23995134,0.00526962,0.00000010
11485.34267134,0.00133056,0.00000187,0.00006883,0.75337215,0.23994557,0.00528093,0.00000010
11495.19759880,0.00131817,0.00000186,0.00006838,0.75337947,0.23993978,0.00529224,0.00000010
11505.05252626,0.00130592,0.00000185,0.00006793,0.75338664,0.23993399,0.00530357,0.00000010
11514.90745373,0.00129380,0.00000184,0.00006749,0.75339367,0.23992818,0.00531492,0.00000010
11524.76238119,0.00128182,0.00000183,0.00006705,0.75340056,0.23992237,0.00532627,0.00000010
11534.61730865,0.00126996,0.00000182,0.00006661,0.75340731,0.23991655,0.00533764,0.00000010
11544.47223612,0.00125823,0.00000181,0.00006618,0.75341393,0.23991072,0.00534903,0.00000010
11554.32716358,0.00124664,0.00000181,0.00006575,0.75342041,0.23990488,0.00536043,0.00000010
11564.18209105,0.00123516,0.00000180,0.00006532,0.75342675,0.23989903,0.00537184,0.00000010
11574.03701851,0.00122382,0.00000179,0.00006490,0.75343296,0.23989317,0.00538326,0.00000010
11583.89194597,0.00121259,0.00000178,0.00006448,0.75343904,0.23988730,0.00539470,0.00000010
11593.74687344,0.00120149,0.00000177,0.00006406,0.75344499,0.23988143,0.00540616,0.00000010
11603.60180090,0.00119050,0.00000176,0.00006365,0.75345082,0.23987554,0.00541762,0.00000010
11613.45672836,0.00117964,0.00000175,0.00006324,0.75345651,0.23986965,0.00542910,0.00000010
11623.31165583,0.00116889,0.00000175,0.00006284,0.75346209,0.23986374,0.00544060,0.00000010
11633.16658329,0.00115826,0.00000174,0.00006243,0.75346753,0.23985783,0.00545210,0.00000010
11643.02151076,0.00114774,0.00000173,0.00006203,0.75347286,0.23985191,0.00546363,0.00000010
11652.87643822,0.00113734,0.00000172,0.00006164,0.75347807,0.23984598,0.00547516,0.00000010
11662.73136568,0.00112704,0.00000171,0.00006124,0.75348315,0.23984004,0.00548671,0.00000010
11672.58629315,0.00111686,0.00000171,0.00006085,0.75348812,0.23983409,0.00549827,0.00000010
11682.44122061,0.00110678,0.00000170,0.00006047,0.75349297,0.23982813,0.00550985,0.00000010
11692.29614807,0.00109682,0.00000169,0.00006008,0.75349771,0.23982216,0.00552144,0.00000010
11702.15107554,0.00108696,0.00000168,0.00005970,0.75350233,0.23981618,0.00553305,0.00000010
11712.00600300,0.00107720,0.00000167,0.00005932,0.75350684,0.23981020,0.00554467,0.00000010
11721.86093047,0.00106755,0.00000167,0.00005895,0.75351123,0.23980420,0.00555630,0.00000010
11731.71585793,0.00105800,0.00000166,0.00005858,0.75351552,0.23979820,0.00556795,0.00000010
11741.57078539,0.00104855,0.00000165,0.00005821,0.75351970,0.23979218,0.00557961,0.00000010
11751.42571286,0.00103920,0.00000164,0.00005784,0.75352377,0.23978616,0.00559129,0.00000010
11761.28064032,0.00102995,0.00000163,0.00005748,0.75352773,0.23978013,0.00560298,0.00000010
11771.13556778,0.00102079,0.00000163,0.00005712,0.75353159,0.23977409,0.00561468,0.00000010
11780.99049525,0.00101174,0.00000162,0.00005676,0.75353534,0.23976804,0.00562640,0.00000010
11790.84542271,0.00100278,0.00000161,0.00005640,0.75353899,0.23976198,0.00563814,0.00000010
11800.70035018,0.00099391,0.00000160,0.00005605,0.75354254,0.23975591,0.00564988,0.00000010
11810.55527764,0.00098513,0.00000160,0.00005570,0.75354599,0.23974983,0.00566165,0.00000010
11820.41020510,0.00097645,0.00000159,0.00005535,0.75354934,0.23974374,0.00567342,0.00000010
11830.26513257,0.00096786,0.00000158,0.00005501,0.75355259,0.23973765,0.00568521,0.00000010
11840.12006003,0.00095936,0.00000158,0.00005467,0.75355574,0.23973154,0.00569702,0.00000010
11849.97498749,0.00095094,0.00000157,0.00005433,0.75355879,0.23972543,0.00570884,0.00000010
11859.82991496,0.00094262,0.00000156,0.00005399,0.75356175,0.23971930,0.00572067,0.00000010
11869.68484242,0.00093438,0.00000155,0.00005366,0.75356461,0.23971317,0.00573252,0.00000010
11879.53976988,0.00092622,0.00000155,0.00005333,0.75356739,0.23970703,0.00574439,0.00000011
11889.39469735,0.00091815,0.00000154,0.00005300,0.75357006,0.23970088,0.00575626,0.00000011
11899.24962481,0.00091017,0.00000153,0.00005267,0.75357265,0.23969472,0.00576816,0.00000011
11909.10455228,0.00090226,0.00000153,0.00005235,0.75357515,0.23968855,0.00578007,0.00000011
11918.95947974,0.00089444,0.00000152,0.00005203,0.75357755,0.23968237,0.00579199,0.00000011
11928.81440720,0.00088670,0.00000151,0.00005171,0.75357987,0.23967618,0.00580393,0.00000011
11938.66933467,0.00087904,0.00000150,0.00005139,0.75358210,0.23966998,0.00581588,0.00000011
11948.52426213,0.00087145,0.00000150,0.00005108,0.75358425,0.23966378,0.00582784,0.00000011
11958.37918959,0.00086395,0.00000149,0.00005076,0.75358630,0.23965756,0.00583983,0.00000011
11968.23411706,0.00085652,0.00000148,0.00005046,0.75358828,0.23965133,0.00585182,0.00000011
11978.08904452,0.00084916,0.00000148,0.00005015,0.75359017,0.23964510,0.00586383,0.00000011
11987.94397199,0.00084189,0.00000147,0.00004984,0.75359197,0.23963886,0.00587586,0.00000011
11997.79889945,0.00083468,0.00000146,0.00004954,0.75359370,0.23963260,0.00588790,0.00000011
12007.65382691,0.00082755,0.00000146,0.00004924,0.75359534,0.23962634,0.00589996,0.00000011
12017.50875438,0.00082050,0.00000145,0.00004894,0.75359690,0.23962007,0.00591203,0.00000011
12027.36368184,0.00081351,0.00000145,0.00004865,0.75359838,0.23961379,0.00592412,0.00000011
12037.21860930,0.00080659,0.00000144,0.00004835,0.75359979,0.23960750,0.00593622,0.00000011
12047.07353677,0.00079975,0.00000143,0.00004806,0.75360111,0.23960120,0.00594834,0.00000011
12056.92846423,0.00079297,0.00000143,0.00004777,0.75360236,0.23959489,0.00596047,0.00000011
12066.78339170,0.00078627,0.00000142,0.00004749,0.75360353,0.23958857,0.00597261,0.00000011
12076.63831916,0.00077963,0.00000141,0.00004720,0.75360462,0.23958225,0.00598478,0.00000011
12086.49324662,0.00077305,0.00000141,0.00004692,0.75360565,0.23957591,0.00599696,0.00000011
12096.34817409,0.00076655,0.00000140,0.00004664,0.75360659,0.23956957,0.00600915,0.00000011
12106.20310155,0.00076010,0.00000139,0.00004636,0.75360746,0.23956321,0.00602136,0.00000011
12116.05802901,0.00075373,0.00000139,0.00004608,0.75360826,0.23955685,0.00603358,0.00000011
12125.91295648,0.00074741,0.00000138,0.00004581,0.75360899,0.23955047,0.00604582,0.00000011
12135.76788394,0.00074116,0.00000138,0.00004554,0.75360965,0.23954409,0.00605807,0.00000011
12145.62281141,0.00073497,0.00000137,0.00004527,0.75361024,0.23953770,0.00607034,0.00000011
12155.47773887,0.00072885,0.00000136,0.00004500,0.75361075,0.23953129,0.00608263,0.00000011
12165.33266633,0.00072278,0.00000136,0.00004473,0.75361120,0.23952488,0.00609493,0.00000011
12175.18759380,0.00071678,0.00000135,0.00004447,0.75361158,0.23951846,0.00610725,0.00000011
12185.04252126,0.00071083,0.00000135,0.00004421,0.75361189,0.23951203,0.00611958,0.00000011
12194.89744872,0.00070495,0.00000134,0.00004395,0.75361213,0.23950559,0.00613193,0.00000011
12204.75237619,0.00069912,0.00000133,0.00004369,0.75361231,0.23949914,0.00614429,0.00000011
12214.60730365,0.00069335,0.00000133,0.00004343,0.75361242,0.23949269,0.00615667,0.00000011
12224.46223112,0.00068763,0.00000132,0.00004318,0.75361247,0.23948622,0.00616907,0.00000011
12234.31715858,0.00068198,0.00000132,0.00004292,0.75361245,0.23947974,0.00618148,0.00000011
12244.17208604,0.00067637,0.00000131,0.00004267,0.75361237,0.23947325,0.00619391,0.00000011
12254.02701351,0.00067083,0.00000131,0.00004242,0.75361222,0.23946676,0.00620635,0.00000011
12263.88194097,0.00066534,0.00000130,0.00004217,0.75361202,0.23946025,0.00621881,0.00000011
12273.73686843,0.00065990,0.00000129,0.00004193,0.75361175,0.23945374,0.00623128,0.00000011
12283.59179590,0.00065451,0.00000129,0.00004168,0.75361142,0.23944721,0.00624377,0.00000011
12293.44672336,0.00064918,0.00000128,0.00004144,0.75361102,0.23944068,0.00625628,0.00000011
12303.30165083,0.00064390,0.00000128,0.00004120,0.75361057,0.23943414,0.00626880,0.00000011
12313.15657829,0.00063867,0.00000127,0.00004096,0.75361006,0.23942758,0.00628134,0.00000011
12323.01150575,0.00063349,0.00000127,0.00004073,0.75360949,0.23942102,0.00629389,0.00000012
12332.86643322,0.00062836,0.00000126,0.00004049,0.75360886,0.23941445,0.00630646,0.00000012
12342.72136068,0.00062328,0.00000126,0.00004026,0.75360817,0.23940787,0.00631905,0.00000012
12352.57628814,0.00061826,0.00000125,0.00004003,0.75360742,0.23940128,0.00633165,0.00000012
12362.43121561,0.00061327,0.00000125,0.00003980,0.75360662,0.23939468,0.00634427,0.00000012
12372.28614307,0.00060834,0.00000124,0.00003957,0.75360576,0.23938807,0.00635691,0.00000012
12382.14107054,0.00060346,0.00000123,0.00003934,0.75360484,0.23938145,0.00636956,0.00000012
12391.99599800,0.00059862,0.00000123,0.00003911,0.75360387,0.23937482,0.00638223,0.00000012
12401.85092546,0.00059383,0.00000122,0.00003889,0.75360285,0.23936818,0.00639491,0.00000012
12411.70585293,0.00058908,0.00000122,0.00003867,0.75360177,0.23936153,0.00640761,0.00000012
12421.56078039,0.00058438,0.00000121,0.00003845,0.75360063,0.23935487,0.00642033,0.00000012
12431.41570785,0.00057973,0.00000121,0.00003823,0.75359945,0.23934820,0.00643307,0.00000012
12441.27063532,0.00057512,0.00000120,0.00003801,0.75359821,0.23934152,0.00644582,0.00000012
12451.12556278,0.00057055,0.00000120,0.00003780,0.75359691,0.23933484,0.00645858,0.00000012
12460.98049025,0.00056603,0.00000119,0.00003758,0.75359557,0.23932814,0.00647137,0.00000012
12470.83541771,0.00056155,0.00000119,0.00003737,0.75359417,0.23932143,0.00648417,0.00000012
12480.69034517,0.00055711,0.00000118,0.00003716,0.75359273,0.23931472,0.00649698,0.00000012
12490.54527264,0.00055272,0.00000118,0.00003695,0.75359123,0.23930799,0.00650982,0.00000012
12500.40020010,0.00054837,0.00000117,0.00003674,0.75358968,0.23930126,0.00652267,0.00000012
12510.25512756,0.00054406,0.00000117,0.00003653,0.75358808,0.23929451,0.00653553,0.00000012
12520.11005503,0.00053978,0.00000116,0.00003633,0.75358643,0.23928776,0.00654842,0.00000012
12529.96498249,0.00053555,0.00000116,0.00003612,0.75358474,0.23928099,0.00656132,0.00000012
12539.81990995,0.00053136,0.00000115,0.00003592,0.75358299,0.23927422,0.00657423,0.00000012
12549.67483742,0.00052721,0.00000115,0.00003572,0.75358120,0.23926743,0.00658717,0.00000012
12559.52976488,0.00052310,0.00000114,0.00003552,0.75357936,0.23926064,0.00660012,0.00000012
12569.38469235,0.00051903,0.00000114,0.00003532,0.75357747,0.23925383,0.00661309,0.00000012
12579.23961981,0.00051499,0.00000114,0.00003512,0.75357554,0.23924702,0.00662607,0.00000012
12589.09454727,0.00051099,0.00000113,0.00003493,0.75357356,0.23924019,0.00663907,0.00000012
12598.94947474,0.00050703,0.00000113,0.00003473,0.75357153,0.23923336,0.00665209,0.00000012
12608.80440220,0.00050311,0.00000112,0.00003454,0.75356946,0.23922652,0.00666513,0.00000012
12618.65932966,0.00049922,0.00000112,0.00003435,0.75356734,0.23921966,0.00667818,0.00000012
12628.51425713,0.00049537,0.00000111,0.00003416,0.75356518,0.23921280,0.00669125,0.00000012
12638.36918459,0.00049156,0.00000111,0.00003397,0.75356297,0.23920593,0.00670434,0.00000012
12648.22411206,0.00048778,0.00000110,0.00003378,0.75356072,0.23919904,0.00671745,0.00000012
12658.07903952,0.00048404,0.00000110,0.00003360,0.75355843,0.23919215,0.00673057,0.00000012
12667.93396698,0.00048033,0.00000109,0.00003341,0.75355609,0.23918525,0.00674371,0.00000012
12677.78889445,0.00047665,0.00000109,0.00003323,0.75355371,0.23917833,0.00675686,0.00000012
12687.64382191,0.00047301,0.00000109,0.00003304,0.75355129,0.23917141,0.00677004,0.00000012
12697.49874937,0.00046940,0.00000108,0.00003286,0.75354882,0.23916448,0.00678323,0.00000012
12707.35367684,0.00046583,0.00000108,0.00003268,0.75354631,0.23915754,0.00679644,0.00000012
12717.20860430,0.00046229,0.00000107,0.00003250,0.75354376,0.23915058,0.00680967,0.00000012
12727.06353177,0.00045878,0.00000107,0.00003233,0.75354117,0.23914362,0.00682291,0.00000012
12736.91845923,0.00045530,0.00000106,0.00003215,0.75353854,0.23913665,0.00683617,0.00000012
12746.77338669,0.00045186,0.00000106,0.00003197,0.75353587,0.23912966,0.00684945,0.00000013
12756.62831416,0.00044844,0.00000105,0.00003180,0.75353316,0.23912267,0.00686275,0.00000013
12766.48324162,0.00044506,0.00000105,0.00003163,0.75353040,0.23911567,0.00687607,0.00000013
12776.33816908,0.00044171,0.00000105,0.00003146,0.75352761,0.23910865,0.00688940,0.00000013
12786.19309655,0.00043839,0.00000104,0.00003129,0.75352478,0.23910163,0.00690275,0.00000013
12796.04802401,0.00043510,0.00000104,0.00003112,0.75352191,0.23909460,0.00691612,0.00000013
12805.90295148,0.00043184,0.00000103,0.00003095,0.75351900,0.23908755,0.00692950,0.00000013
12815.75787894,0.00042861,0.00000103,0.00003078,0.75351605,0.23908050,0.00694291,0.00000013
12825.61280640,0.00042540,0.00000103,0.00003062,0.75351307,0.23907343,0.00695633,0.00000013
12835.46773387,0.00042223,0.00000102,0.00003045,0.75351004,0.23906636,0.00696977,0.00000013
12845.32266133,0.00041909,0.00000102,0.00003029,0.75350698,0.23905927,0.00698323,0.00000013
12855.17758879,0.00041597,0.00000101,0.00003012,0.75350388,0.23905218,0.00699670,0.00000013
12865.03251626,0.00041288,0.00000101,0.00002996,0.75350074,0.23904508,0.00701020,0.00000013
12874.88744372,0.00040982,0.00000101,0.00002980,0.75349757,0.23903796,0.00702371,0.00000013
12884.74237119,0.00040679,0.00000100,0.00002964,0.75349436,0.23903083,0.00703724,0.00000013
12894.59729865,0.00040379,0.00000100,0.00002948,0.75349112,0.23902370,0.00705079,0.00000013
12904.45222611,0.00040081,0.00000099,0.00002933,0.75348784,0.23901655,0.00706435,0.00000013
12914.30715358,0.00039786,0.00000099,0.00002917,0.75348452,0.23900940,0.00707794,0.00000013
12924.16208104,0.00039493,0.00000099,0.00002902,0.75348117,0.23900223,0.00709154,0.00000013
12934.01700850,0.00039203,0.00000098,0.00002886,0.75347778,0.23899505,0.00710516,0.00000013
12943.87193597,0.00038916,0.00000098,0.00002871,0.75347436,0.23898786,0.00711880,0.00000013
12953.72686343,0.00038631,0.00000097,0.00002856,0.75347090,0.23898067,0.00713246,0.00000013
12963.58179090,0.00038349,0.00000097,0.00002841,0.75346741,0.23897346,0.00714614,0.00000013
12973.43671836,0.00038069,0.00000097,0.00002826,0.75346388,0.23896624,0.00715983,0.00000013
12983.29164582,0.00037792,0.00000096,0.00002811,0.75346032,0.23895901,0.00717355,0.00000013
12993.14657329,0.00037517,0.00000096,0.00002796,0.75345673,0.23895177,0.00718728,0.00000013
13003.00150075,0.00037245,0.00000095,0.00002781,0.75345310,0.23894452,0.00720103,0.00000013
13012.85642821,0.00036975,0.00000095,0.00002766,0.75344944,0.23893726,0.00721480,0.00000013
13022.71135568,0.00036707,0.00000095,0.00002752,0.75344575,0.23892999,0.00722859,0.00000013
13032.56628314,0.00036442,0.00000094,0.00002738,0.75344202,0.23892271,0.00724240,0.00000013
13042.42121061,0.00036179,0.00000094,0.00002723,0.75343827,0.23891542,0.00725622,0.00000013
13052.27613807,0.00035919,0.00000094,0.00002709,0.75343448,0.23890811,0.00727007,0.00000013
13062.13106553,0.00035660,0.00000093,0.00002695,0.75343065,0.23890080,0.00728393,0.00000013
